Site,BUFF_DIST,LC_class20,LC_class32,LC_class33,LC_class34,LC_class50,LC_class110,LC_class120,LC_class210,LC_class220,LC_class230
LU13_53,2750,0,0,0,0,0.070802616,0.044298359,0,0.869018721,0.002810829,0.013069474
LU13_22,2750,0,0,0,0,0.07463686,0.02526634,0,0.78937144,0.079223677,0.031501682
LU13_19,2750,0,0,0,0,0.09227664,0.026510643,0,0.774495598,0.080499526,0.026217592
LU13_45,2750,0,0,0,0,0.067059093,0.027491239,0,0.788399245,0.087116098,0.029934324
LU13_08,2750,0,0,0,0,0.030269757,0.026407469,0,0.805997694,0.106185905,0.031139174
LU13_43,2750,0,0,0,0,0.048056079,0.026009373,0,0.809436173,0.087100057,0.029398318
LU13_41,2750,0,0,0,0,0.017536533,0.026825304,0,0.794237529,0.108218612,0.053182022
LU13_59,2750,0,0,0,0,0.049816054,0.046156255,0,0.872458435,0.001566485,0.030002772
LU13_06,2750,0,0,0,0,0.037960909,0.04098403,0,0.836875097,0.026177993,0.058001971
LU13_14,2750,0,0,1.25E-06,0,0.017261829,0.030408144,0,0.800647393,0.090966182,0.060715205
LU13_52,2750,0,0,0,0,0.149807524,0.006428825,0,0.840716428,0.003047223,0
LU13_36,2750,0,0,0,0,0.155338792,0.005985908,0,0.835630767,0.003044533,0
LU13_38,2750,0,0,0,0,0.146024344,0.005985908,0,0.84559467,0.002395079,0
LU13_20,2750,0,0,0,0,0.065444929,0.025121792,0,0.80795822,0.070401991,0.031073068
LU13_17,2750,0.008964606,0,0,0,0.055416166,0.025801412,0,0.799104826,0.085056702,0.025656288
LU13_56,2750,0.01896836,0,0.001806609,0.003684761,0.067042993,0.020465155,0,0.795335125,0.064730819,0.027966178
LU13_49,2750,0.001105382,0,0,0.01491425,0.033765369,0.038103699,0,0.868515687,0.031303382,0.012292232
LU13_70,2750,0.001105382,0,0.003616517,0.02711631,0.04643954,0.032819093,0,0.880604652,0.004767599,0.003530907
LU13_11,2750,0.016083565,0,0.013026644,0.024530297,0.03951233,0,0,0.862288702,0,0.044558461
LU15_44,2750,0,0,0,0.015602062,0.008158774,0.028311639,0,0.921462075,0.005158151,0.021307298
LU15_11,2750,0,0,0,0.010204058,0.00186757,0.020119302,0,0.957015345,0.000985369,0.009808356
LU15_19,2750,0,0,0,0.013636974,0.006515871,0.027966827,0,0.930006395,0.000985369,0.020888564
LU15_07,2750,0,0,0.001061167,0.0220946,0.107291454,0.054658428,0,0.65099532,0.06007464,0.103824391
LU15_34,2750,0,0,0,0.020374216,0.268504571,0.076053672,0,0.439184047,0.016648852,0.179234642
LU15_37,2750,0,0,0,0.020026189,0.012299505,0.032151769,0,0.916533909,0,0.018988629
LU15_18,2750,0,0,0,0.020877588,0.107695144,0.110055539,0,0.715019533,0.001838093,0.044514104
LU15_43,2750,0,0,0,0.016522249,0.016352126,0.057391803,0,0.865152576,0.00711414,0.037467106
LU15_10,2750,0,0,0,0.018316834,0.05391378,0.088222216,0,0.754800146,0.036152008,0.048595015
LU15_58,2750,0,0,0,0.017740045,0.0672066,0.129577032,0,0.666599873,0.05293834,0.06593811
LU15_08,2750,0,0,0,0.006713606,0.004773146,0.033585734,0,0.926134673,0.005090287,0.023702555
LU15_12,2750,0,0,0,0.02363344,0.006586875,0.019516146,0,0.918615793,0,0.031647746
LU15_17,2750,0,0,0,0.003982816,0.021365452,0.092707186,0,0.752695348,0.00399201,0.125257188
LU15_01,2750,0.001080116,0,0,0.024879776,0.320062803,0.087321302,0,0.542879286,0,0.023776717
LU15_26,2750,0.001080116,0,0,0.023364876,0.255077981,0.077915055,0,0.61500337,0,0.027558603
LU15_27,2750,0.001080116,0,0,0.024774755,0.187763975,0.086015289,0,0.670612327,0,0.029753537
LU15_28,2750,0.001080116,0,0,0.019972308,0.047720113,0.064025303,0,0.845732128,0,0.021470031
LU15_02,2750,0.002752576,0,0,0.020343924,0.008618895,0.051435126,0,0.909989946,0,0.006859532
LU15_29,2750,0,0,0,0.020676365,0.007322894,0.041981278,0,0.920148841,0,0.009870623
LU15_30,2750,0,0,0,0.018309666,0.011768461,0.060370885,0,0.897767611,0.001784403,0.009998973
LU15_31,2750,0.008600759,0,0,0.020266431,0.009432229,0.065448833,0,0.883546167,0.001784403,0.010921178
LU15_32,2750,0.021779191,0,0,0.017644134,0.00745975,0.072538825,0,0.86158343,0.002765561,0.016229109
LU15_20,2750,0.000131599,0,0,0.021829841,0.041838253,0.067256149,0,0.613604677,0.089963513,0.165375969
LU15_21,2750,0,0,0.001061167,0.022449541,0.062113097,0.026028045,0,0.637885693,0.083467629,0.166994828
LU15_23,2750,0,0,0.001025677,0.028541464,0.098671702,0.050443917,0,0.568414563,0.098426775,0.154475901
LU15_41,2750,0,0,0.00332843,0.038931307,0.18341407,0.056469737,0,0.567524038,0.055083253,0.095249165
LU15_25,2750,0,0,0.001061167,0.022044295,0.148556596,0.090177442,0,0.688774405,0.005854161,0.043531934
LU15_09,2750,0,0,0.001061167,0.022272839,0.155827978,0.071585539,0,0.647059266,0.026074486,0.076118726
LU15_24,2750,0,0,0.000703464,0.02682422,0.041142179,0.028292249,0,0.575533366,0.131581374,0.195923148
LU15_46,2750,0,0,0.001061167,0.028183816,0.029977936,0.027207141,0,0.622044008,0.110064262,0.181461671
LU15_40,2750,0,0,0,0.001233195,0.035255011,0.087234297,0,0.752361649,0.002551855,0.121363994
LU15_16,2750,0,0,0,0.009677712,0.009271222,0.08970426,0,0.781451479,0.00399201,0.105903318
LU15_04,2750,0,0,0,0.018562792,0.043297642,0.027253344,0,0.90778578,0,0.003100441
LU15_36,2750,0,0,0,0.019994261,0.105078156,0.047191216,0,0.780785188,0,0.046951179
LU15_03,2750,0,0,0.005236354,0.031687651,0.270670198,0.035864372,0,0.489352381,0.051976003,0.115213041
LU15_15,2750,0,0,0.005236354,0.034571916,0.213089547,0.057120809,0,0.585349444,0.050466223,0.054165708
LU15_14,2750,0,0,0.005236354,0.029506893,0.19991001,0.040444612,0,0.651248526,0.032643519,0.041010087
LU15_22,2750,0,0,0,0,0.083926056,0.011135246,0,0.832724666,0.041713833,0.030500198
LU15_61,2750,0,0,0,0,0.056034497,0.028921706,0,0.890035838,0.02500796,0
LU21_106,2750,0.071266829,0,0,0,0.03938263,0.05238921,0,0.530088248,0.11785838,0.189014704
LU21_10,2750,0.091298408,0,0,0,0.05963333,0.039120865,0,0.562883108,0.130349915,0.116714375
LU21_16,2750,0.008432487,0,0,0,0.188229977,0.022048663,0,0.712344463,0.001474959,0.067469451
LU21_107,2750,0.041537787,0,0,0,0.029236595,0.019118961,0,0.809993951,0.036997949,0.063114757
LU21_41,2750,0.001612769,0,0,0,0.029651758,0.004124655,0,0.904492945,0.015084519,0.045033354
LU21_63,2750,0.068425699,0,0,0,0.109176729,0.043362928,0,0.591122611,0.096810468,0.091101565
LU21_27,2750,0.022420311,0,0,0,0.049240784,0.009897021,0,0.848140029,0.001884414,0.068417441
LU21_23,2750,0.026945608,0,0,0,0.034827117,0.006315548,0,0.91489176,0,0.017019967
LU21_21,2750,0.086779588,0,0,0,0.021275686,0.050156938,0,0.700274928,0.040986568,0.100526292
LU21_82,2750,0.046428294,0,0,0,0.160344411,0.047149492,0,0.476914078,0.066633893,0.202529832
LU21_871,2750,0.087608871,0,0,0,0.021762858,0.036844908,0,0.473564159,0.130044771,0.250174433
LU21_164,2750,0.018085483,0,0,0,0.047371423,0.028922285,0,0.700222927,0.066593801,0.138804081
LU21_36,2750,0.008432487,0,0,0,0.045341717,0.004124655,0,0.88281647,0,0.05928467
LU21_14,2750,0.010150566,0,0,0,0.062026791,0.01200515,0,0.832132643,0.003698293,0.079986557
LU21_32,2750,0.008183948,0,0,0,0.033245273,0.002851058,0,0.917966179,0.001884414,0.035869128
LU21_126,2750,0.022420311,0,0,0,0.037390481,0.003655131,0,0.921574728,0.001884414,0.013074935
LU21_122,2750,0.017677849,0,0,0,0.031445106,0.032081144,0,0.867018603,0.017644783,0.034132516
LU21_56,2750,0.091019695,0,0,0,0.026979625,0.051945446,0,0.593279775,0.074364886,0.162410573
LU21_57,2750,0.086696683,0,0,0,0.014267813,0.050554431,0,0.619260749,0.074704002,0.154516322
LU21_09,2750,0.079259872,0,0,0,0.032237585,0.047801023,0,0.582565007,0.135704205,0.122432309
LU21_98,2750,0.090805575,0,0.012721554,0,0.033974303,0.04758553,0,0.663716604,0.027366568,0.123829865
LU21_119,2750,0.089373417,0,0,0,0.044084752,0.057447245,0,0.585524726,0.093447324,0.130122536
LU21_52,2750,0.023521483,0,0,0,0.012606467,0.017953356,0,0.886724128,0.017699802,0.041494763
LU21_59,2750,0.109636594,0,0,0,0,0.03082484,0,0.051706989,0.537115485,0.270716092
LU21_68,2750,0.083684704,0,0,0,0,0.009694911,0,0.496377261,0.214470615,0.195772509
LU21_109,2750,0.056069313,0,0,0,0.042709387,0.020196221,0,0.731667793,0.06563904,0.083718247
LU21_93,2750,0.104521338,0,0,0,0.048726741,0.051062951,0,0.503120266,0.107814513,0.184754191
LU21_114,2750,0.071270749,0,0,0,0.016148667,0.008791474,0,0.493147693,0.155538635,0.255102783
LU21_105,2750,0.061793495,0,0,0,0.016849185,0.038180477,0,0.417725926,0.277518104,0.187932813
LU21_100,2750,0.035092104,0,0.002172865,0,0.049585222,0.031920257,0,0.807696507,0.014992809,0.058540236
LU21_74,2750,0.085439609,0,0.006006962,0,0.029924466,0.039196822,0,0.625267838,0.034946591,0.179217712
LU21_78,2750,0.077095545,0,0,0,0.005745296,0.040828425,0,0.531647417,0.057365041,0.287318276
LU21_153,2750,0.068232901,0,0,0,0.033338809,0.063482022,0,0.534247921,0.12154904,0.179149307
LU21_06,2750,0.08723465,0,0,0,0.01151282,0.011921945,0,0.408726248,0.296542865,0.184061474
LU21_116,2750,0.064085272,0,0,0,0.002309723,0.031831876,0,0.322235818,0.396666089,0.182871222
LU21_97,2750,0.096740285,0,0,0,0,0.039432673,0,0.243060131,0.412271517,0.208495395
LU01_13,2750,0.306681982,0,0,0.014701829,0.012940846,0,0.077533946,0.055064713,0.533076684,0
LU01_30,2750,0.001857042,0,0,0.026201161,0.198960004,0.033877336,0,0.453134486,0.243753577,0.042216394
LU01_85,2750,0.005350051,0,0.003087851,0.058563164,0.216535998,0.04289359,0,0.296061278,0.373612913,0.003895156
LU01_66,2750,0.009655128,0,0,0.12795479,0.099946076,0.063560511,0,0.286049141,0.388356895,0.02447746
LU01_76,2750,0.021037616,0,0,0.136591874,0.11275962,0.068739622,0,0.376386326,0.260602363,0.023882577
LU01_73,2750,0.019716299,0,0,0.067852114,0.173636994,0.041116078,0,0.379848956,0.293382875,0.024446682
LU01_75,2750,0.018447105,0,0,0.095994796,0.174787742,0.07494884,0,0.344528917,0.269562256,0.021730342
LU01_47,2750,0.063991238,0,0,0.190030196,0.124651311,0.133487514,0,0.265503827,0.174432391,0.047903521
LU01_74,2750,0.083371788,0,0.001898326,0.028700832,0.120545542,0.087354095,0,0.451346436,0.153652061,0.073130919
LU01_44,2750,0.150855302,0,0,0.19090032,0.053093409,0.119861793,0,0.0763156,0.380809904,0.02816367
LU01_41,2750,0.304452271,0,0,0.043897188,0.053565568,0.040277611,0,0.079055422,0.32909382,0.149658121
LU01_64,2750,0.009702099,0,0,0,0.291652957,0.057739218,0,0.542128459,0.061152128,0.037625138
LU01_86,2750,0.001380263,0,0.037175518,0.014872286,0.075529655,0.028672149,0,0.691545645,0.135970249,0.014854234
LU01_79,2750,0.009702099,0,0.025487041,0,0.262004825,0.046687804,0,0.521279754,0.107919492,0.026918985
LU01_63,2750,0.08716308,0,0,0,0.163451878,0.014906557,0,0.601250086,0.112222885,0.021005514
LU01_72,2750,0.002179182,0,0,0.002396544,0.093258855,0.041902324,0,0.6439874,0.207613709,0.008661986
LU01_67,2750,0,0,0.025760684,0.043954459,0.027050963,0.056480811,0,0.325695739,0.471876518,0.049180824
LU01_77,2750,0.098206154,0,0.00293944,0.070328681,0.146209594,0.021391209,0,0.385324586,0.255342495,0.020257843
LU01_32,2750,0,0,0.015297702,0.032163452,0.055967101,0.056287566,0,0.385148325,0.412251303,0.042884555
LU01_36,2750,0.000745243,0,0.018237142,0.053518553,0.103400707,0.046322686,0,0.495668308,0.252890457,0.029216905
LU01_84,2750,0.000861386,0,0,0.033561481,0.06644583,0.048879101,0,0.570259392,0.248279422,0.031713385
LU01_25,2750,0.153990454,0,0.00293944,0.068477069,0.125176529,0.019771,0,0.343289436,0.250870791,0.035485283
LU01_83,2750,0,0,0.015297702,0.033711739,0.080108498,0.057414697,0,0.42875291,0.343037818,0.041676639
LU01_80,2750,0.039343981,0,0.008000812,0.050513034,0.127281301,0.039762991,0,0.485664151,0.229332985,0.020100747
LU01_70,2750,0.001014847,0,0,0.051948649,0.101695887,0.046357859,0,0.364973839,0.338161979,0.095846946
LU01_48,2750,0.00556457,0,0.005052406,0.126560145,0.071899258,0.104076234,0,0.346724187,0.234464577,0.105658619
LU01_45,2750,0.025680412,0,0.017232877,0.084454849,0.033957345,0.05966952,0,0.215498246,0.429675954,0.133830795
LU01_11,2750,0.152373408,0,0,0.150947263,0.035499351,0.08181554,0,0.056643484,0.490642969,0.032077984
LU01_40,2750,0,0,0.002930434,0.060950835,0.020584502,0.044916752,0.00076326,0.150946288,0.674537911,0.044370018
LU01_06,2750,0.032166179,0,0.022413768,0.045785214,0.074660444,0.026164704,0.04138209,0.06455361,0.692873992,0
LU01_10,2750,0,0,0.002930434,0.040808995,0.02834785,0.040689022,0.030846969,0.205743107,0.596523746,0.054109879
LU01_43,2750,0.096780914,0,0,0.156834447,0.094127117,0.117178929,0,0.200701678,0.304013504,0.030363414
LU01_71,2750,0.035239111,0,0,0.186582483,0.087274932,0.083076861,0,0.377717459,0.187067142,0.04304201
LU01_22,2750,0.021920094,0,0,0.124543458,0.072047796,0.057576695,0,0.421264015,0.271774278,0.030873662
LU01_60,2750,0.073755806,0,0,0.085965058,0.142249401,0.039119206,0,0.368502105,0.232064382,0.05834404
LU01_78,2750,0.089589083,0,0,0,0.183262445,0.01806528,0,0.567698784,0.122177976,0.019206431
LU01_46,2750,0.057210044,0,0,0.175374776,0.114023962,0.117894955,0,0.268846817,0.218319621,0.048329824
LU01_82,2750,0.001351725,0,0,0.018252511,0.048045455,0,0,0.726025843,0.081662349,0.124662122
LU01_27,2750,0.004639448,0,0,0.120968733,0.09796518,0.048552974,0,0.324603866,0.365524292,0.037745509
LU13_18,3000,0.126186501,0,0.091986079,0.071640142,0.127119124,0.042097907,0,0.438991076,0.079121614,0.022857557
LU13_15,3000,0.158701008,0,0.004383549,0.036590624,0.135777314,0.036328445,0,0.521302575,0.037895014,0.069021471
LU13_03,3000,0,0,0,0,0.229932875,1.60E-06,0,0.749057522,0.011679936,0.009328068
LU13_34,3000,0,0,0,0,0.16430788,0.001841734,0,0.826577996,0.000991741,0.006280649
LU13_57,3000,0.000928828,0,0.020304147,0.027716348,0.039592758,0.031599575,0,0.872328996,0.004562407,0.002966943
LU13_16,3000,0.131659434,0,0.002512088,0.029193644,0.109226436,0.047235381,0,0.58027564,0.053937111,0.045960266
LU13_21,3000,0.202669232,0,0.138075201,0.084190722,0.11796501,0.027952203,0,0.299719527,0.087955217,0.041472886
LU13_37,3000,0,0,0,0,0.179663357,0.005029826,0,0.805828411,0.009478407,0
LU13_55,3000,0,0,0,0,0.117823257,0.025002819,0,0.854876622,0,0.002297301
LU13_47,3000,0.000595331,0,0,0.007274614,0.047565809,0.035216224,0,0.825575859,0.060183821,0.023588343
LU13_51,3000,0,0,0,0,0.026615699,0.036079042,0,0.909117051,0.019006425,0.009181783
LU13_27,3000,0,0,0,0,0.036166879,0.040780669,0,0.907367238,0.005424347,0.010260866
LU13_05,3000,0,0,0,0,0.022735545,0.040692475,0,0.837294889,0.03236408,0.066913011
LU13_26,3000,0,0,0,0,0.051925306,0.020815127,0,0.915382575,0.006203335,0.005673658
LU13_35,3000,0,0,0,0,0.12411137,0.009337357,0,0.860888053,0.00566322,0
LU13_13,3000,0,0,0,0,0.070599218,0.037359213,0,0.852234603,0.008711525,0.031095442
LU13_128,3000,0,0,0,0,0.088080996,0.046606826,0,0.814765102,0.008711525,0.041835552
LU13_131,3000,0,0,0,0,0.141198462,0.064222008,0,0.753625851,0.008711525,0.032242154
LU13_12,3000,0,0,0,0,0.100543822,0.065697426,0,0.781470749,0.005865167,0.046422835
LU13_33,3000,0,0,0,0,0.129156396,0.081482585,0,0.750541754,0.005536705,0.03328256
LU13_32,3000,0,0,0.05519339,0,0.138143814,0.085604296,0,0.693809157,0.006787344,0.020462
LU13_30,3000,0,0,0.10458557,0,0.155120106,0.085627677,0,0.652651075,0.00099004,0.001025532
LU13_53,3000,0,0,0,0,0.068383874,0.041639372,0,0.867728916,0.002361877,0.019885961
LU13_22,3000,0,0,0,0,0.07032051,0.023028644,0,0.807181242,0.071827236,0.027642369
LU13_19,3000,0,0,0,0,0.086377443,0.024320472,0,0.780728572,0.080338793,0.02823472
LU13_45,3000,0,0,0,0,0.071598847,0.024695081,0,0.786178507,0.085059179,0.032468386
LU13_08,3000,0,0,0,0,0.034481865,0.02395412,0,0.812450979,0.094064688,0.035048349
LU13_43,3000,0,0,0,0,0.04882888,0.02410339,0,0.803576142,0.096962682,0.026528906
LU13_41,3000,0,0,0.000752991,0,0.019062758,0.024411697,0,0.806033064,0.100573407,0.049166083
LU13_59,3000,0,0,0,0,0.052849867,0.043393128,0,0.87301994,0.001520079,0.029216986
LU13_06,3000,0,0,0,0,0.033965782,0.040951023,0,0.836384363,0.031411209,0.057287624
LU13_14,3000,0,0,0.00103498,0,0.02351289,0.027290043,0,0.795992976,0.087143004,0.065026107
LU13_52,3000,0,0,0,0,0.149958552,0.007059979,0,0.837415674,0.005565795,0
LU13_36,3000,0,0,0,0,0.174083679,0.005029826,0,0.813570015,0.00731648,0
LU13_38,3000,0,0,0,0,0.164791496,0.005029826,0,0.82589634,0.004282338,0
LU13_20,3000,0,0,0,0,0.060618055,0.027669584,0,0.822333308,0.061938366,0.027440688
LU13_17,3000,0.01229655,0,0,0.002034364,0.052640019,0.023650888,0,0.809080614,0.078362176,0.021935389
LU13_56,3000,0.015938692,0,0.002655564,0.004069039,0.067911929,0.019699155,0,0.794107228,0.059091661,0.036526732
LU13_49,3000,0.000928828,0,0,0.014504495,0.035794373,0.035393519,0,0.854181453,0.037975956,0.021221376
LU13_70,3000,0.002050547,0,0.006602492,0.025967294,0.04110598,0.03005331,0,0.886959595,0.00429384,0.002966943
LU13_11,3000,0.017349387,0,0.012711677,0.022066449,0.039082344,0.005220093,0,0.860223274,0,0.043346776
LU15_44,3000,0,0,0,0.014476682,0.007751491,0.036540503,0,0.911547908,0.007902781,0.021780635
LU15_11,3000,0,0,0,0.008698354,0.001569277,0.025020518,0,0.952909187,0.000827984,0.010974679
LU15_19,3000,0,0,0,0.012436109,0.00675416,0.027573329,0,0.934129027,0.001555179,0.017552197
LU15_07,3000,0,0,0.000891675,0.02013656,0.117442427,0.057143482,0,0.628521706,0.061675339,0.11418881
LU15_34,3000,0,0,0,0.01889809,0.254367056,0.067581686,0,0.481021959,0.02193976,0.156191448
LU15_37,3000,0,0,0,0.018255911,0.011268013,0.033693499,0,0.920201504,0,0.016581073
LU15_18,3000,0,0,0,0.018882329,0.104885654,0.112672389,0,0.712864059,0.002282398,0.048413171
LU15_43,3000,0,0,0,0.015242179,0.020988358,0.058226757,0,0.858875667,0.010903229,0.035763809
LU15_10,3000,0,0,0,0.016677552,0.063052896,0.096554499,0,0.737747421,0.034649969,0.051317663
LU15_58,3000,0,0,0,0.016130353,0.07453438,0.12749736,0,0.653234876,0.052415886,0.076187144
LU15_08,3000,0,0,0,0.006216102,0.004010768,0.036634286,0,0.924770688,0.008451426,0.01991673
LU15_12,3000,0,0,0,0.021868415,0.005641967,0.027444486,0,0.917342169,0,0.027702963
LU15_17,3000,0,0,0,0.004093951,0.024081649,0.083687251,0,0.777400683,0.003354397,0.107382069
LU15_01,3000,0.002736408,0,0,0.022325187,0.316189473,0.091902988,0,0.540900187,0,0.025945757
LU15_26,3000,0.000907598,0,0,0.022162059,0.265890668,0.073162368,0,0.612164946,0,0.025712362
LU15_27,3000,0.000907598,0,0,0.022837733,0.197051911,0.093183977,0,0.656502744,0,0.029516038
LU15_28,3000,0.000974743,0,0,0.018201328,0.059770065,0.06235459,0,0.834649274,0.000347538,0.023702463
LU15_02,3000,0.00433395,0,0,0.01888473,0.020051382,0.051250087,0,0.898680947,0.000422378,0.006376526
LU15_29,3000,0,0,0,0.019179284,0.00674258,0.046725405,0,0.918849972,0,0.008502759
LU15_30,3000,0,0,0,0.01687879,0.011719391,0.057557867,0,0.903942644,0.001499394,0.008401915
LU15_31,3000,0.016915233,0,0,0.017627325,0.008886741,0.061906262,0,0.882185136,0.001499394,0.010979909
LU15_32,3000,0.01830057,0,0,0.015713057,0.006268263,0.065759902,0,0.8727505,0.003481534,0.017726175
LU15_20,3000,0.005612965,0,0,0.020030717,0.05350368,0.063406008,0,0.617448913,0.087836921,0.152160795
LU15_21,3000,0,0,0.000891675,0.020995891,0.079739451,0.028167164,0,0.627946493,0.084255105,0.158004222
LU15_23,3000,0,0,0.001972248,0.028754276,0.106427213,0.06198279,0,0.557689922,0.092885129,0.150288422
LU15_41,3000,0,0,0.004399992,0.036094595,0.171238286,0.072686864,0,0.546384695,0.059628797,0.109566771
LU15_25,3000,0,0,0.000891675,0.020091216,0.141064397,0.097030799,0,0.672271459,0.012578104,0.05607235
LU15_09,3000,0,0,0.000891675,0.020103623,0.156717368,0.075245007,0,0.627499525,0.032632575,0.086910227
LU15_24,3000,0,0,0.000891675,0.024014947,0.053929796,0.034405376,0,0.585577656,0.118506355,0.182674195
LU15_46,3000,0,0,0.000891675,0.025842797,0.044155194,0.023511313,0,0.623351159,0.104688197,0.177559666
LU15_40,3000,0,0,0,0.002319656,0.038101551,0.07795205,0,0.772023778,0.002330542,0.107272424
LU15_16,3000,0,0,0,0.009281908,0.010869098,0.080469903,0,0.800609732,0.003354397,0.095414962
LU15_04,3000,0,0,0,0.01683709,0.046067169,0.027957153,0,0.904868215,0,0.004270373
LU15_36,3000,0,0,0,0.01795105,0.113738409,0.039681099,0,0.779671233,0,0.048958208
LU15_03,3000,0,0,0.004399992,0.029219792,0.26665585,0.033613332,0,0.50974079,0.052015647,0.104354598
LU15_15,3000,0,0,0.004399992,0.031743798,0.188567954,0.071507994,0,0.58952687,0.053403581,0.060849811
LU15_14,3000,0,0,0.004399992,0.028948339,0.205019678,0.044588754,0,0.649138885,0.027587366,0.040316986
LU15_22,3000,0,0,0,0,0.083334696,0.01857433,0,0.824817944,0.038074956,0.035198073
LU15_61,3000,0,0,0,0,0.065155348,0.027304135,0,0.88519079,0.021014768,0.001334958
LU21_106,3000,0.065508704,0,0,0,0.038320802,0.053229621,0,0.552838066,0.110061694,0.180041112
LU21_10,3000,0.082373292,0,0,0,0.063548799,0.037814333,0,0.574086175,0.121581261,0.12059614
LU21_16,3000,0.007085632,0,0,0,0.1728114,0.020887371,0,0.720573775,0.014892693,0.063749128
LU21_107,3000,0.047055769,0,0,0,0.027597577,0.018927025,0,0.787173437,0.050271572,0.068974619
LU21_41,3000,0.001843503,0,0,0,0.032397425,0.003465856,0,0.892268293,0.018758662,0.051266261
LU21_63,3000,0.067711156,0,0,0,0.105115956,0.041110353,0,0.619746148,0.082765755,0.083550631
LU21_27,3000,0.018839289,0,0,0,0.041955609,0.008316993,0,0.853648577,0.001583431,0.075656099
LU21_23,3000,0.024005084,0,0,0,0.033196334,0.005660545,0,0.917218832,0,0.019919206
LU21_21,3000,0.084448929,0,0,0,0.024389239,0.045265114,0,0.673461885,0.050941972,0.12149286
LU21_82,3000,0.046309945,0,0,0,0.146994738,0.048557967,0,0.507167319,0.067786202,0.183183829
LU21_871,3000,0.080387591,0,0,0,0.034458625,0.034857211,0,0.491955293,0.119123628,0.239217653
LU21_164,3000,0.024477237,0,0,0,0.041265438,0.029487046,0,0.693988516,0.064051643,0.146730119
LU21_36,3000,0.007085632,0,0,0,0.045989782,0.00369769,0,0.880683524,0,0.062543373
LU21_14,3000,0.008529295,0,0,0,0.058075533,0.014994827,0,0.838737251,0.003107593,0.0765555
LU21_32,3000,0.008665111,0,0,0,0.030659077,0.004089141,0,0.92426271,0.001583431,0.03074053
LU21_126,3000,0.018839289,0,0,0,0.035597453,0.003071325,0,0.923720315,0.001583431,0.017188186
LU21_122,3000,0.037612683,0,0,0,0.03342817,0.035345296,0,0.833301682,0.024629466,0.035682704
LU21_56,3000,0.085698904,0,0,0,0.030027466,0.051233064,0,0.597230044,0.073015994,0.162794529
LU21_57,3000,0.082579246,0,0,0,0.021658215,0.045229806,0,0.617302881,0.077406242,0.155823609
LU21_09,3000,0.079612844,0,0,0,0.033667252,0.044530026,0,0.580344003,0.122883303,0.138962572
LU21_98,3000,0.080346834,0,0.014618755,0,0.035730418,0.042121031,0,0.660682709,0.028148024,0.138352228
LU21_119,3000,0.081199505,0,0,0,0.038004111,0.055448051,0,0.592026956,0.100698739,0.132622638
LU21_52,3000,0.019764579,0,0.000904732,0,0.022016329,0.022540414,0,0.883761817,0.01487275,0.036139379
LU21_59,3000,0.09883196,0,0,0,0,0.028630278,0,0.066695325,0.544715475,0.261126962
LU21_68,3000,0.083507301,0,0,0,0,0.011035552,0,0.485883467,0.202557738,0.217015942
LU21_109,3000,0.055485441,0,0,0,0.041771053,0.025828722,0,0.720698237,0.075158303,0.081058244
LU21_93,3000,0.10664586,0,0,0,0.055525722,0.059750543,0,0.501792581,0.112070838,0.164214457
LU21_114,3000,0.065229601,0,0,0,0.016891896,0.012232266,0,0.484269429,0.167476196,0.253900612
LU21_105,3000,0.059481279,0,0,0,0.016123406,0.032173721,0,0.428856071,0.283958432,0.179407091
LU21_100,3000,0.034767931,0,0.00182581,0,0.050861042,0.031908625,0,0.803438821,0.019544969,0.057652802
LU21_74,3000,0.077906768,0,0.005047517,0,0.03183172,0.036577525,0,0.629414918,0.03700432,0.182217233
LU21_78,3000,0.070771772,0,0,0,0.006971352,0.039525574,0,0.563363195,0.050900781,0.268467326
LU21_153,3000,0.068439094,0,0,0,0.032680761,0.060689325,0,0.510124179,0.132972023,0.195094619
LU21_06,3000,0.088398142,0,0,0,0.009673966,0.010092382,0,0.424891465,0.288121086,0.178822959
LU21_116,3000,0.057663434,0,0,0,0.001940809,0.03749321,0,0.329807521,0.403560215,0.169534812
LU21_97,3000,0.088073145,0,0,0,0,0.033134399,0,0.256064187,0.414990861,0.207737408
LU01_13,3000,0.300699399,0,0,0.015027221,0.012210788,0,0.075788075,0.069415603,0.526858913,0
LU01_30,3000,0.001560431,0,0,0.024886038,0.191510375,0.030450895,0,0.461153666,0.244618625,0.045819971
LU01_85,3000,0.004495534,0,0.002594652,0.056947318,0.20760323,0.039284956,0,0.317926478,0.366819008,0.004328824
LU01_66,3000,0.01242924,0,0,0.122337862,0.102420365,0.061984169,0,0.281227288,0.395138445,0.024462634
LU01_76,3000,0.021404625,0,0,0.124940431,0.111283338,0.066882996,0,0.36485388,0.288672679,0.021962049
LU01_73,3000,0.019664485,0,0,0.079171098,0.165884598,0.048098436,0,0.357281451,0.30578857,0.024111362
LU01_75,3000,0.029105974,0,0,0.089987443,0.174352586,0.068704163,0,0.338940035,0.27760723,0.021302566
LU01_47,3000,0.072516433,0,0,0.181806822,0.114419646,0.123209478,0,0.276261608,0.183251888,0.048534125
LU01_74,3000,0.101257097,0,0.001595121,0.026994472,0.138370897,0.080573037,0,0.430238022,0.154339239,0.066632116
LU01_44,3000,0.134168676,0,0,0.188396442,0.059587275,0.114007227,0,0.08258459,0.38464174,0.036614052
