"Site","BUFF_DIST","FEATURE_TYHARVEST.AREA","FEATURE_TYCROP","FEATURE_TYWELL.ABAND","FEATURE_TYWELL.OIL","FEATURE_TYTRAIL","FEATURE_TYHARVEST.AREA.WHITE.ZONE","FEATURE_TYCONVENTIONAL.SEISMIC","FEATURE_TYPIPELINE","FEATURE_TYTAME_PASTURE","FEATURE_TYROUGH_PASTURE","FEATURE_TYRURAL.RESIDENCE","FEATURE_TYTRANSMISSION.LINE","FEATURE_TYWELL.GAS","FEATURE_TYMISC.OIL.GAS.FACILITY","FEATURE_TYCLEARING.UNKNOWN","FEATURE_TYVEGETATED.EDGE.ROADS","FEATURE_TYROAD.UNIMPROVED","FEATURE_TYROAD.GRAVEL.1L","FEATURE_TYROAD.GRAVEL.2L","FEATURE_TYTRUCK.TRAIL","FEATURE_TYBORROWPITS","FEATURE_TYSUMP","FEATURE_TYBORROWPIT.WET","FEATURE_TYCULTIVATION_ABANDONED","FEATURE_TYURBAN.RESIDENCE","FEATURE_TYCOUNTRY.RESIDENCE","FEATURE_TYRECREATION","FEATURE_TYWELL.OTHER","FEATURE_TYWELL.BITUMEN","FEATURE_TYWELL.CASED","FEATURE_TYROAD.PAVED.UNDIV.2L","FEATURE_TYROAD.UNCLASSIFIED","FEATURE_TYRUNWAY","FEATURE_TYCLEARING.WELLPAD.UNCONFIRMED","FEATURE_TYFACILITY.UNKNOWN","FEATURE_TYBORROWPIT.DRY","FEATURE_TYGRVL.SAND.PIT","FEATURE_TYDUGOUT","FEATURE_TYLAGOON","FEATURE_TYOPEN.PIT.MINE","FEATURE_TYLOW.IMPACT.SEISMIC","FEATURE_TYSURROUNDING.VEG","FEATURE_TYTRANSFER_STATION","FEATURE_TYFACILITY.OTHER","FEATURE_TYVEGETATED.EDGE.RAILWAYS","FEATURE_TYFRUIT.VEGETABLES","FEATURE_TYRESIDENCE_CLEARING","FEATURE_TYCFO","FEATURE_TYLANDFILL","FEATURE_TYWELL_CLEARED_NOT_CONFIRMED","FEATURE_TYOIL.GAS.PLANT","FEATURE_TYURBAN.INDUSTRIAL","FEATURE_TYROAD.PAVED.1L","FEATURE_TYROAD.PAVED.UNDIV.1L","FEATURE_TYROAD.WINTER","FEATURE_TYWELL_CLEARED_NOT_DRILLED","FEATURE_TYWELL.UNKNOWN","FEATURE_TYAIRP.RUNWAY","FEATURE_TYRESERVOIR","FEATURE_TYCAMPGROUND","FEATURE_TYCANAL","FEATURE_TYCAMP.INDUSTRIAL","FEATURE_TYRLWY.SGL.TRACK"
"LU15_41","4000","0","0.0845188284518828","0.00167364016736402","0","0.0133891213389121","0.00167364016736402","0.0577405857740586","0.00334728033472803","0.0225941422594142","0.0317991631799163","0.0460251046025105","0","0","0","0.00167364016736402","0.40418410041841","0.0167364016736402","0.116317991631799","0.00502092050209205","0","0.00334728033472803","0","0.00167364016736402","0.00585774058577406","0.00167364016736402","0.000836820083682008","0.000836820083682008","0","0","0","0.0560669456066946","0.0761506276150628","0","0","0.00251046025104603","0","0","0.0317991631799163","0.00251046025104603","0","0","0","0","0","0","0.000836820083682008","0","0.00251046025104603","0.000836820083682008","0","0","0.00334728033472803","0","0.00167364016736402","0","0","0","0","0","0","0.000836820083682008","0","0"
"LU15_25","4000","0","0.0444810543657331","0.0263591433278418","0.00164744645799012","0.057660626029654","0.00164744645799012","0.255354200988468","0.0329489291598023","0.00164744645799012","0.0378912685337726","0.00329489291598023","0.00329489291598023","0","0","0.00494233937397035","0.14003294892916","0.0131795716639209","0.028006589785832","0.014827018121911","0","0.00494233937397035","0","0.0131795716639209","0","0","0","0","0","0.00988467874794069","0.00164744645799012","0","0.00658978583196046","0","0.00164744645799012","0","0","0","0","0","0","0.293245469522241","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00164744645799012","0","0"
"LU15_09","4000","0","0.0678807947019868","0.0248344370860927","0.00165562913907285","0.0695364238410596","0.00165562913907285","0.230132450331126","0.0298013245033113","0.00827814569536424","0.0513245033112583","0.00662251655629139","0.0033112582781457","0","0","0.0033112582781457","0.170529801324503","0.0132450331125828","0.043046357615894","0.0182119205298013","0","0.00827814569536424","0","0.00827814569536424","0","0","0","0","0","0.00662251655629139","0.00165562913907285","0","0.00662251655629139","0","0.00165562913907285","0","0","0","0.0033112582781457","0","0","0.218543046357616","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00165562913907285","0","0"
"LU15_24","4000","0","0.110967741935484","0.00258064516129032","0","0.0258064516129032","0.00129032258064516","0.087741935483871","0","0.0258064516129032","0.0464516129032258","0.0348387096774194","0","0","0","0.00129032258064516","0.369032258064516","0.0141935483870968","0.101935483870968","0.0180645161290323","0.00129032258064516","0.00645161290322581","0","0.00387096774193548","0","0","0","0","0","0","0.00129032258064516","0.0387096774193548","0.0645161290322581","0","0","0","0","0","0.0374193548387097","0","0","0","0","0","0","0","0","0","0.00387096774193548","0.00129032258064516","0","0","0","0","0","0","0","0","0","0","0","0.00129032258064516","0","0"
"LU15_46","4000","0","0.105109489051095","0.0072992700729927","0","0.0394160583941606","0.00145985401459854","0.124087591240876","0","0.0204379562043796","0.054014598540146","0.0306569343065693","0","0","0","0","0.325547445255474","0.0116788321167883","0.0992700729927007","0.0204379562043796","0.00145985401459854","0.0072992700729927","0","0.00583941605839416","0","0","0","0","0","0","0.00145985401459854","0.0277372262773723","0.0554744525547445","0","0","0","0","0","0.0262773722627737","0","0","0.0321167883211679","0","0","0","0","0","0","0","0.00145985401459854","0","0","0","0","0","0","0","0","0","0","0","0.00145985401459854","0","0"
"LU15_40","4000","0.0306603773584906","0","0.0518867924528302","0","0.136792452830189","0","0.450471698113208","0.00707547169811321","0","0","0","0","0","0","0.0165094339622642","0.0613207547169811","0.00707547169811321","0.0235849056603774","0","0.0212264150943396","0.00471698113207547","0","0.00707547169811321","0","0","0","0","0","0.0165094339622642","0.00471698113207547","0","0","0","0.00235849056603774","0","0","0","0","0","0","0.158018867924528","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_16","4000","0.0455531453362256","0","0.0412147505422994","0","0.143167028199566","0","0.383947939262473","0.00433839479392625","0","0","0","0","0","0","0.0130151843817787","0.0780911062906725","0.00650759219088937","0.0303687635574837","0","0.00433839479392625","0.00650759219088937","0.00867678958785249","0.00867678958785249","0","0","0","0","0","0.017353579175705","0.00433839479392625","0","0","0","0","0","0","0","0","0","0","0.203904555314534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_04","4000","0","0.00323101777059774","0.037156704361874","0.00161550888529887","0.0888529886914378","0.00161550888529887","0.313408723747981","0.0274636510500808","0.0113085621970921","0.0177705977382876","0.00323101777059774","0.00484652665589661","0","0","0","0.0452342487883683","0.0177705977382876","0.00807754442649435","0","0.012924071082391","0","0","0.00323101777059774","0","0","0","0","0","0.00807754442649435","0.00161550888529887","0","0.00323101777059774","0","0","0","0.00161550888529887","0","0.00323101777059774","0","0","0.384491114701131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_36","4000","0","0.0184563758389262","0.0285234899328859","0.00167785234899329","0.0906040268456376","0","0.298657718120805","0.0184563758389262","0.0335570469798658","0.0184563758389262","0","0.00503355704697987","0","0","0","0.0285234899328859","0.023489932885906","0.00671140939597315","0","0.00167785234899329","0.00335570469798658","0","0","0.00167785234899329","0","0","0","0","0.00335570469798658","0.00335570469798658","0","0","0","0","0","0","0","0.00167785234899329","0","0","0.411073825503356","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00167785234899329","0","0"
"LU15_03","4000","0","0.0997876857749469","0.00318471337579618","0","0.0159235668789809","0.00106157112526539","0.0690021231422505","0","0.0339702760084926","0.035031847133758","0.0414012738853503","0","0","0","0.00106157112526539","0.387473460721868","0.0138004246284501","0.132696390658174","0","0","0.00743099787685775","0","0.00212314225053079","0.00318471337579618","0.00212314225053079","0.00106157112526539","0.00106157112526539","0","0","0.00106157112526539","0.0382165605095541","0.0764331210191083","0","0","0.00106157112526539","0","0","0.0265392781316348","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00212314225053079","0","0.00212314225053079","0","0","0","0","0","0","0.00106157112526539","0","0"
"LU15_15","4000","0","0.0935251798561151","0.00179856115107914","0","0.0134892086330935","0.000899280575539568","0.0566546762589928","0.00449640287769784","0.0215827338129496","0.0260791366906475","0.0485611510791367","0","0","0","0.000899280575539568","0.397482014388489","0.0170863309352518","0.119604316546763","0","0","0.00359712230215827","0","0.00179856115107914","0.0116906474820144","0.00179856115107914","0.000899280575539568","0.000899280575539568","0","0","0","0.0557553956834532","0.0764388489208633","0","0","0.00269784172661871","0","0","0.0314748201438849","0.00269784172661871","0","0","0","0","0","0","0","0","0.00179856115107914","0","0","0","0.00359712230215827","0","0.00179856115107914","0","0","0","0","0","0","0.000899280575539568","0","0"
"LU15_14","4000","0","0.09921875","0.00234375","0","0.01484375","0.00078125","0.0484375","0.00546875","0.02890625","0.0203125","0.0515625","0","0","0","0.00078125","0.3984375","0.015625","0.11015625","0","0","0.00234375","0","0.003125","0.01171875","0.0015625","0.00078125","0.00078125","0","0","0","0.065625","0.078125","0","0","0.00234375","0","0","0.02890625","0.00234375","0","0","0","0","0","0","0","0","0","0","0","0","0.003125","0","0.0015625","0","0","0","0","0","0","0.00078125","0","0"
"LU15_22","4000","0.00215749730312837","0","0.0355987055016181","0","0.0970873786407767","0","0.413160733549083","0.0625674217907228","0.0183387270765912","0.00215749730312837","0.00431499460625674","0.00215749730312837","0","0.00107874865156419","0.011866235167206","0.202804746494067","0.00970873786407767","0.0453074433656958","0","0.00323624595469256","0.0129449838187702","0.00431499460625674","0.00539374325782093","0","0","0","0","0.00215749730312837","0.00215749730312837","0.00323624595469256","0.0183387270765912","0.00539374325782093","0.00107874865156419","0.00107874865156419","0","0.00539374325782093","0","0.0183387270765912","0","0","0.00862998921251348","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU15_61","4000","0","0.00633484162895928","0.0262443438914027","0","0.0959276018099548","0.00180995475113122","0.416289592760181","0.0579185520361991","0.020814479638009","0.00361990950226244","0.00452488687782805","0.00180995475113122","0","0.000904977375565611","0.0117647058823529","0.186425339366516","0.016289592760181","0.0380090497737557","0.0081447963800905","0.00452488687782805","0.0126696832579186","0.00271493212669683","0.0081447963800905","0","0","0","0","0.00180995475113122","0.000904977375565611","0.00271493212669683","0.016289592760181","0.00452488687782805","0.000904977375565611","0.000904977375565611","0","0.00271493212669683","0","0.0153846153846154","0","0","0.0289592760180995","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_106","4000","0","0","0.0197044334975369","0","0.357142857142857","0","0.613300492610837","0.00246305418719212","0","0","0","0","0","0","0","0","0.00246305418719212","0","0","0","0.00492610837438424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_10","4000","0","0","0.0164383561643836","0","0.227397260273973","0","0.728767123287671","0.00273972602739726","0","0","0","0","0","0","0.010958904109589","0","0","0","0","0","0.0136986301369863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_16","4000","0","0","0.0184696569920844","0","0.189973614775726","0","0.757255936675462","0.00263852242744063","0","0","0","0","0","0","0.0105540897097625","0.0079155672823219","0","0.00263852242744063","0","0","0.00527704485488127","0.00263852242744063","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00263852242744063","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_107","4000","0","0","0.0249584026622296","0.00332778702163062","0.136439267886855","0","0.524126455906822","0.0632279534109817","0","0","0","0","0","0.00499168053244592","0.00332778702163062","0.164725457570715","0.00332778702163062","0.043261231281198","0.00166389351081531","0.0183028286189684","0.00166389351081531","0","0","0","0","0","0","0","0","0","0","0","0","0.00166389351081531","0","0.00499168053244592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_41","4000","0","0","0.0232974910394265","0.0017921146953405","0.168458781362007","0","0.691756272401434","0","0","0","0","0","0","0","0.0125448028673835","0.0483870967741935","0.003584229390681","0.0125448028673835","0","0.0017921146953405","0.003584229390681","0.014336917562724","0.00537634408602151","0","0","0","0","0","0","0","0","0","0.003584229390681","0.00537634408602151","0","0.0017921146953405","0","0","0","0","0","0","0","0.0017921146953405","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_63","4000","0","0","0.0208955223880597","0","0.182089552238806","0","0.770149253731343","0.00298507462686567","0","0","0","0","0","0","0.0119402985074627","0","0","0","0","0","0.00895522388059702","0.00298507462686567","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_27","4000","0.0540540540540541","0","0.036036036036036","0","0.594594594594595","0","0.261261261261261","0.00900900900900901","0","0","0","0.00900900900900901","0","0","0","0","0","0","0","0.00900900900900901","0.027027027027027","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_23","4000","0.032258064516129","0","0.0376344086021505","0","0.397849462365591","0","0.360215053763441","0.00537634408602151","0","0","0","0.00537634408602151","0","0","0.00537634408602151","0.0645161290322581","0.00537634408602151","0.032258064516129","0","0.010752688172043","0.0376344086021505","0.00537634408602151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_21","4000","0.0797872340425532","0","0.0372340425531915","0","0.430851063829787","0","0.414893617021277","0.0159574468085106","0","0","0","0.00531914893617021","0","0","0.00531914893617021","0","0","0","0","0","0.0106382978723404","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_82","4000","0.119373776908023","0","0.0391389432485323","0.0117416829745597","0.322896281800391","0","0.307240704500978","0.0352250489236791","0","0","0","0.00195694716242661","0","0.00195694716242661","0.00195694716242661","0.0919765166340509","0.00978473581213307","0.0273972602739726","0","0.0117416829745597","0.0117416829745597","0","0.00195694716242661","0","0","0","0","0","0","0.00195694716242661","0","0","0","0","0","0.00195694716242661","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_871","4000","0.0290556900726392","0","0.0290556900726392","0.0217917675544794","0.372881355932203","0","0.355932203389831","0.0387409200968523","0","0","0","0.00484261501210654","0","0","0.00726392251815981","0.0968523002421307","0.00242130750605327","0.036319612590799","0","0","0.00242130750605327","0","0","0","0","0","0","0","0.00242130750605327","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_164","4000","0","0","0.025369978858351","0.00422832980972516","0.150105708245243","0","0.623678646934461","0.00634249471458774","0","0","0","0","0","0","0.0105708245243129","0.112050739957717","0.00634249471458774","0.0317124735729387","0","0.00211416490486258","0","0.00845665961945032","0.00845665961945032","0","0","0","0","0","0","0","0","0","0","0.00634249471458774","0","0.00422832980972516","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_36","4000","0","0","0.0189393939393939","0.00189393939393939","0.170454545454545","0","0.696969696969697","0.00189393939393939","0","0","0","0","0","0","0.00757575757575758","0.0511363636363636","0.00378787878787879","0.0132575757575758","0","0.00189393939393939","0.00378787878787879","0.0113636363636364","0.00568181818181818","0","0","0","0","0","0","0","0","0","0.00378787878787879","0.00378787878787879","0","0.00189393939393939","0","0","0","0","0","0","0","0.00189393939393939","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_14","4000","0.0392156862745098","0","0.0261437908496732","0","0.294117647058824","0","0.607843137254902","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0326797385620915","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_32","4000","0","0","0.043956043956044","0","0.626373626373626","0","0.274725274725275","0","0","0","0","0","0","0","0","0","0","0","0","0.010989010989011","0.043956043956044","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_126","4000","0","0","0.0434782608695652","0","0.554347826086957","0","0.315217391304348","0.0217391304347826","0","0","0","0.0217391304347826","0","0","0","0","0","0","0","0.0108695652173913","0.0326086956521739","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_122","4000","0.12","0","0.06","0","0.386666666666667","0","0.386666666666667","0.02","0","0","0","0.00666666666666667","0","0","0","0","0","0","0","0","0.02","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_56","4000","0.163265306122449","0","0.0285714285714286","0","0.326530612244898","0","0.448979591836735","0.0204081632653061","0","0","0","0.00408163265306122","0","0","0","0","0","0","0","0","0.00816326530612245","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_57","4000","0.0869565217391304","0","0.0241545893719807","0","0.492753623188406","0","0.367149758454106","0.0144927536231884","0","0","0","0.00483091787439614","0","0","0.00483091787439614","0","0","0","0","0","0.00483091787439614","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_09","4000","0.0183823529411765","0","0.0220588235294118","0","0.327205882352941","0","0.617647058823529","0.00367647058823529","0","0","0","0","0","0","0","0","0","0","0","0","0.0110294117647059","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_98","4000","0","0","0.0408821947283486","0.0129101667563206","0.132867132867133","0","0.405594405594406","0.0613232920925229","0","0","0","0","0","0.000537923614846692","0.00753093060785368","0.223238300161377","0.00806885422270038","0.0726196880043034","0","0.0102205486820871","0.00107584722969338","0.00322754168908015","0.0064550833781603","0","0","0","0","0","0","0.00161377084454008","0","0","0","0.00215169445938677","0.00161377084454008","0.00591715976331361","0.00215169445938677","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_119","4000","0","0","0.0126903553299492","0","0.286802030456853","0","0.692893401015228","0.00253807106598985","0","0","0","0","0","0","0.00253807106598985","0","0","0","0","0","0.00253807106598985","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_52","4000","0","0","0.0434389140271493","0.0108597285067873","0.153846153846154","0","0.421719457013575","0.0669683257918552","0","0","0","0","0","0","0.00452488687782805","0.203619909502262","0.0108597285067873","0.0606334841628959","0","0.00995475113122172","0.000904977375565611","0.00361990950226244","0","0","0","0","0","0","0","0","0","0","0","0.00180995475113122","0","0.00452488687782805","0.00271493212669683","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_59","4000","0.0294117647058824","0","0.0139318885448916","0","0.156346749226006","0","0.758513931888545","0.00154798761609907","0","0","0","0","0","0","0.00928792569659443","0.00154798761609907","0.00154798761609907","0","0","0.00154798761609907","0","0.00154798761609907","0.00309597523219814","0","0","0","0","0","0","0.00154798761609907","0","0","0","0","0","0","0","0","0","0","0.0201238390092879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_68","4000","0.0364188163884674","0","0.0242792109256449","0.0293373798684876","0.0955993930197269","0","0.371775417298938","0.0849772382397572","0","0","0","0","0","0.00354071825998988","0.00758725341426404","0.235710672736469","0.0217501264542236","0.0647445624683864","0","0.00151745068285281","0.00404653515427415","0.00354071825998988","0.00505816894284269","0","0","0","0","0.00151745068285281","0","0","0","0","0","0.00202326757713708","0.00101163378856854","0.00303490136570561","0","0","0","0","0.00252908447142135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_109","4000","0","0","0.027027027027027","0.00756756756756757","0.107027027027027","0","0.44","0.0691891891891892","0","0","0","0","0","0.00432432432432432","0.00432432432432432","0.235675675675676","0.0108108108108108","0.067027027027027","0.00108108108108108","0.0118918918918919","0.00108108108108108","0.00108108108108108","0","0","0","0","0","0.00216216216216216","0","0","0","0","0","0.00432432432432432","0","0.00540540540540541","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_93","4000","0","0","0.0228845130388505","0.0234167110164981","0.0654603512506653","0","0.336881319850985","0.10111761575306","0","0","0","0","0.000532197977647685","0.00319318786588611","0.00638637573177222","0.288451303885045","0.0154337413517829","0.0941990420436402","0.000532197977647685","0.00372538584353379","0.00425758382118148","0.00904736562001064","0.00319318786588611","0","0","0","0","0.00425758382118148","0.000532197977647685","0","0","0","0","0.00585417775412453","0.00106439595529537","0.00904736562001064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000532197977647685","0","0","0","0","0","0"
"LU21_114","4000","0.00386249517188104","0","0.0139049826187717","0.0339899575125531","0.0478949401313248","0","0.314407106991116","0.0899961375048281","0","0","0","0","0","0.000386249517188104","0.00540749324063345","0.312862108922364","0.0189262263422171","0.0977211278485902","0","0.00193124758594052","0.00695249130938586","0.00965623792970259","0.0227887215140981","0","0","0","0","0.00502124372344535","0","0","0","0","0","0.00347624565469293","0.000772499034376207","0.00965623792970259","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000386249517188104","0","0","0","0","0","0","0"
"LU21_105","4000","0.0050125313283208","0","0.0135338345864662","0.0360902255639098","0.0611528822055138","0","0.355388471177945","0.0701754385964912","0","0","0","0","0","0","0.00651629072681704","0.291228070175439","0.0175438596491228","0.093734335839599","0","0.00300751879699248","0.00651629072681704","0.00651629072681704","0.0220551378446115","0","0","0","0","0.00300751879699248","0","0","0","0","0","0.00050125313283208","0","0.0075187969924812","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00050125313283208","0","0","0","0","0","0","0"
"LU21_100","4000","0","0","0.0389891696750903","0.00866425992779783","0.135018050541516","0","0.405776173285199","0.0541516245487365","0","0","0","0","0","0.00216606498194946","0.0072202166064982","0.234657039711191","0.00866425992779783","0.075812274368231","0.000722021660649819","0.0115523465703971","0.000722021660649819","0.00216606498194946","0.000722021660649819","0","0","0","0","0","0","0.000722021660649819","0","0","0","0.00216606498194946","0.00144404332129964","0.00577617328519856","0.00288808664259928","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_74","4000","0","0","0.0404761904761905","0.0107142857142857","0.116666666666667","0","0.407738095238095","0.056547619047619","0","0","0","0","0","0","0.00833333333333333","0.232738095238095","0.00952380952380952","0.0773809523809524","0","0.0113095238095238","0.00119047619047619","0.00357142857142857","0.00773809523809524","0","0","0","0","0","0","0.00178571428571429","0","0","0","0.00297619047619048","0.00178571428571429","0.00714285714285714","0.00238095238095238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_78","4000","0","0","0.0460792239288601","0.0129345189975748","0.0945836701697656","0","0.413096200485044","0.0331447049312854","0","0","0","0","0","0","0.00323362974939369","0.249797898140663","0.01535974130962","0.0832659660468876","0","0.00646725949878739","0.000808407437348424","0.00808407437348424","0.00970088924818108","0","0","0","0","0.00242522231204527","0","0.00242522231204527","0","0","0","0.00323362974939369","0.000808407437348424","0.0105092966855295","0.00323362974939369","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000808407437348424","0","0","0","0","0","0"
"LU21_153","4000","0.00423529411764706","0","0.0183529411764706","0.032","0.0489411764705882","0","0.331294117647059","0.102117647058824","0","0","0","0","0","0.000470588235294118","0.00376470588235294","0.292705882352941","0.0155294117647059","0.096","0","0.000941176470588235","0.00611764705882353","0.0117647058823529","0.0150588235294118","0","0","0","0","0.00564705882352941","0.000470588235294118","0","0","0","0","0.00376470588235294","0.000941176470588235","0.00941176470588235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000470588235294118","0","0","0","0","0","0"
"LU21_06","4000","0.00495049504950495","0","0.0099009900990099","0.0495049504950495","0.0466171617161716","0","0.3003300330033","0.101072607260726","0","0","0","0","0","0.00123762376237624","0.00701320132013201","0.308168316831683","0.0099009900990099","0.110973597359736","0","0.0033003300330033","0.00412541254125413","0.00866336633663366","0.0173267326732673","0","0","0","0","0.00165016501650165","0","0","0","0","0","0.00206270627062706","0","0.0123762376237624","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000825082508250825","0"
"LU21_116","4000","0.0170340681362725","0","0.0180360721442886","0.0290581162324649","0.11623246492986","0","0.496993987975952","0.0410821643286573","0","0","0","0","0","0","0.00901803607214429","0.166332665330661","0.0150300601202405","0.0490981963927856","0","0.00400801603206413","0.00100200400801603","0.00701402805611222","0.0190380761523046","0","0","0","0","0","0","0.00100200400801603","0","0","0","0","0","0.00601202404809619","0","0","0","0","0.00400801603206413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU21_97","4000","0.0184615384615385","0","0.0107692307692308","0","0.158461538461538","0","0.753846153846154","0.00461538461538462","0","0","0","0","0","0","0.0138461538461538","0.0107692307692308","0","0.00461538461538462","0","0","0.00153846153846154","0","0","0","0","0","0","0","0","0","0","0","0","0.00153846153846154","0","0.00307692307692308","0","0","0","0","0.0184615384615385","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_13","4000","0.403225806451613","0","0.010752688172043","0","0.0860215053763441","0","0.403225806451613","0.0537634408602151","0","0","0","0","0.00537634408602151","0","0","0.021505376344086","0.010752688172043","0","0","0.00537634408602151","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"LU01_30","4000","0.477011494252874","0","0","0","0.218390804597701","0","0.298850574712644","0","0","0","0","0","0","0","0","0","0","0","0","0.00574712643678161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
