"site","radius","holes","activewellsites","roads","verges","railways","mines","industrialsites","otherveg","transmissionlines","abandonedwellsites","pipeline","harvestareas","urbanruralres","cultivation","seismic"
"LU3_07",1750,0,0.365427612,1.266810029,0.754888569,0,0,4.556445926,0,2.356019289,0.460542411,7.389232911,13.85835983,0,0,1.873862043
"LU3_07",2000,0,0.449082319,1.078013214,0.662715357,0,0,3.488494684,0,2.024484696,0.392804645,6.536344634,11.22387436,0,0,1.984467303
"LU3_07",2250,0.029047445,0.36877427,0.932823447,0.576475282,0,0,2.769061124,0,1.782949684,0.440511898,5.972798862,9.32631631,0,0,2.063457157
"LU3_07",2500,0.023528292,0.298705405,0.805672493,0.510686788,0,0,2.721172173,0,1.592314831,0.50985815,5.367728735,7.811790697,0,0,2.128820772
"LU3_10",250,0,0,3.322170748,3.031859191,0,0,0,0,8.891063208,3.286356945,1.499292288,0,0,0,2.490979278
"LU3_10",500,0,0,2.761795358,3.031600517,0,0,0,0,4.768864165,1.620396438,1.172331953,0,0,0,2.159956296
"LU3_10",750,0,0.537168688,1.833884613,2.141120488,0,0,0,0,3.260932894,1.721530163,0.811902358,0.429288769,0,0,1.786058514
"LU3_10",1000,0.932739917,0.302143992,1.363301434,1.640435067,0,0,1.276803533,0,2.441560541,2.215396847,0.607265759,2.732299067,0,0,1.887929292
"LU3_10",1250,1.755273572,0.502410939,1.330114652,1.56672165,0,0,1.307996093,0,1.991517576,1.885298021,1.068783909,3.769024735,0,0,1.970341335
"LU3_10",1500,1.332268948,0.505892903,1.138033155,1.329348318,0,0,1.035203919,0,2.493667623,1.761287156,3.325150706,3.956359778,0,0,2.063868985
"LU3_10",1750,1.1109288,0.571523318,0.992107724,1.143555705,0,0,0.96357342,0,2.369805807,1.795326178,3.637321382,3.565395257,0,0,2.154397767
"LU3_10",2000,0.852572086,0.517929354,0.906321034,1.00520761,0,0,0.814161196,0,2.136967902,1.815121722,3.519213215,2.767550293,0,0,2.369651296
"LU3_10",2250,0.785098386,0.697057417,0.789626743,0.876065242,0,0,0.769611408,0,1.940454923,1.758990315,3.219236252,2.460643745,0,0,2.683442753
"LU3_10",2500,0.684304641,0.761823728,0.84153253,0.829166025,0,0,0.700786733,0,1.771083862,1.759098447,2.901971872,2.21244805,0,0,2.955695707
"LU3_102",250,0,0,1.343332464,2.746240248,0,0,0,0,0,0,7.323603494,0,0,0,2.630199887
"LU3_102",500,0,1.108181819,1.22898355,2.386133449,0,0,0.507879539,0,0,0,4.267718063,0,0,0,2.092534045
"LU3_102",750,0,0.77124146,0.871852811,1.70693483,0,0,0.82500639,0,0,0.337719487,2.767985654,0,0,0,2.059048901
"LU3_102",1000,0,0.433804089,0.762134021,1.376652047,0,0,2.995803326,0,0,0.378352114,2.045608418,0,0,0,2.46019033
"LU3_102",1250,0.074836572,0.293620566,0.625885972,1.122021928,0,0,2.558864864,0,0,0.456309501,1.656825783,0,0,0,2.54723648
"LU3_102",1500,0.051968915,0.580617949,0.547621722,0.923200024,0,0,1.776957788,0,0,0.435154852,1.462279973,0,0,0,2.630473013
"LU3_102",1750,0.038180779,0.426571269,0.456782861,0.786017701,0,0,1.30550413,0,0,0.422986574,1.350076945,0,0,0,2.685495414
"LU3_102",2000,0.029231872,0.326590423,0.390817446,0.682980039,0,0,0.9995168,0,0,0.323845913,1.266668281,0,0,0,2.667992336
"LU3_102",2250,0.023096619,0.298324118,0.340715092,0.602960513,0,0,0.872003385,0,0,0.3319748,1.166406294,0,0,0,2.707855547
"LU3_102",2500,0.018708151,0.279998803,0.301855092,0.539799713,0,0,0.712077422,0,0.210332392,0.400193,1.778346193,0,0,0,2.765486945
"LU3_103",250,0,0,0,0,0,0,0,0,0,0,3.334981613,0,0,0,6.959969707
"LU3_103",500,0,0,0,0,0,0,0,0,0,0,1.925547874,0,0,0,5.545863196
"LU3_103",750,0,0,0,0,0,0,0.132064211,0,0,0.31044691,1.313090937,0,0,0,4.841688263
"LU3_103",1000,0,0,0,0,0,0,0.074282826,0,0,0.397850074,0.992370822,0,0,0,4.616256328
"LU3_103",1250,0,0,0,0,0,0,0.047539763,0,0,0.377848144,0.796680995,0,0,0,4.464878343
"LU3_103",1500,0,0.162506461,0.046856743,0.016098149,0,0,0.033013136,0,0,0.646465274,0.801514568,0.508598828,0,0,4.167203221
"LU3_103",1750,0,0.17413627,0.143775575,0.191969216,0,0,0.024254254,0,0,0.491169328,0.914788154,0.486710987,0,0,3.958004891
"LU3_103",2000,0,0.172882198,0.200418267,0.29939921,0,0,0.104828058,0,0,0.414935176,0.929195573,0.372634443,0,0,3.786217772
"LU3_103",2250,0,0.240985976,0.248483205,0.391199252,0,0,0.344448035,0,0,0.327847616,1.019792244,0.346393928,0,0,3.634117393
"LU3_103",2500,0,0.264598936,0.249669156,0.397344944,0,0,0.684884666,0,0.01154367,0.319035379,1.401433574,0.715041251,0,0,3.425261455
"LU3_111",250,0,5.7215661,0,0,0,0,0,0,0,0,5.11137194,0,0,0,1.715864988
"LU3_111",500,0,1.430018235,0,0,0,0,0,3.23521473,0,0,3.344879658,0,0,0,1.992247328
"LU3_111",750,0,1.020930338,0.478910864,0.833523274,0,0,0.40845442,9.024042892,0,0,2.821002886,0,0,0,1.453519026
"LU3_111",1000,0,0.951849326,0.564804246,1.046186157,0,0,1.063725658,6.578129941,0,0,2.427939152,0,0,0,1.111664179
"LU3_111",1250,0,0.618978463,0.573190264,1.012550997,0,0,0.96977584,5.084775607,0,0,2.047815072,0,0,0,0.936306188
"LU3_111",1500,0.001634049,0.572509651,0.484603517,0.881204612,0,0,0.673443431,4.180637116,0,0,1.85655713,0,0,0,0.953512385
"LU3_111",1750,0.094559126,0.751816195,0.448213981,0.790485211,0,0,0.494768748,3.58874439,0,0.103873388,1.792915765,0.079504992,0,0,1.052522036
"LU3_111",2000,0.720117309,0.767182958,0.412314062,0.7124196,0,0,0.407538354,3.054780702,0,0.079527283,1.628508666,0.458749756,0,0,1.229308819
"LU3_111",2250,1.408422537,0.816243685,0.396115275,0.658987446,0,0,0.392222647,2.413636195,0,0.062835911,1.530586202,0.362466286,0,0,1.286921659
"LU3_111",2500,1.24334558,0.820489171,0.371036508,0.607022017,0,0,0.317698477,1.955033826,0,0.115510169,1.407455231,0.661523011,0,0,1.276385858
"LU3_126",250,0,0,0,0,0,0,0,0,0,3.610200294,0,0,0,0,1.977542395
"LU3_126",500,0,0,0,0,0,0,0,0,0,1.589346541,1.263102131,0,0,0,1.829508985
"LU3_126",750,0,1.099164615,0,0,0,0,0,0,0,1.416322668,7.1393048,0,0,0,1.985208392
"LU3_126",1000,0,0.618252686,0.07878857,0,0,0,0,0,0,2.152298832,6.829755803,0,0,0,2.179768564
"LU3_126",1250,0,0.561276086,0.09785051,0,0,0,0,0,0,2.075934189,5.741648023,0,0,0,2.2573538
"LU3_126",1500,0,0.389768107,0.085906541,0,0,0,0,0,0,2.144070345,4.93517249,0,0,0,2.384878846
"LU3_126",1750,0,0.427931341,0.079844338,0,0,0,0.307480201,0,0,2.286638989,4.458110064,0,0,0,2.475447604
"LU3_126",2000,0,0.37055893,0.09234267,0,0,0,0.291317652,0,0.313905532,2.401584809,4.927926637,0,0,0,2.554643174
"LU3_126",2250,0,0.326704679,0.087038377,0,0,0,0.230175222,0,0.434246872,2.287273517,4.72352204,0,0,0,2.76040853
"LU3_126",2500,0,0.277903784,0.08325908,0,0,0,0.186440835,0,0.478236347,2.437779504,4.4673635,0,0,0,2.952458526
"LU3_129",250,0,10.418511639,0,0,0,0,0,0,0,0,9.716522205,0,0,0,0.670425638
"LU3_129",500,0,10.812048387,0.853168824,1.494549067,0,0,0.026169256,0,0,1.07935483,8.22364272,0,0,0,1.287466826
"LU3_129",750,0,9.365746877,1.503492669,2.356491947,0,5.011607198,0.640034113,0,0,1.505039648,7.847877362,0,0,0,1.473591595
"LU3_129",1000,0,6.85043302,1.348946187,2.093795405,0,5.440527818,0.958133274,0,0,2.405144848,7.095476525,0,0,0,1.853238567
"LU3_129",1250,0,8.839601387,1.231687481,1.895687101,0,3.681717804,1.483825348,0,0.807650837,2.357929288,6.657443965,0,0,0,2.019444322
"LU3_129",1500,0,8.766090185,1.08942446,1.627401599,0,2.556702864,2.083337808,0,1.007078586,2.41721279,7.074197182,0,0,0,2.302087885
"LU3_129",1750,0,8.926221798,1.313772257,1.409193524,0,1.974264594,1.800311827,0,1.006061203,2.513147374,6.840000469,0,0,0,2.490496256
"LU3_129",2000,0,8.538236324,1.201218331,1.230095065,0,2.659814521,1.528134099,0,0.97094067,2.64434611,6.683618096,0,0,0,2.66279742
"LU3_129",2250,0,8.139481909,1.099069606,1.120031259,0,2.339469734,1.509924766,0,0.908523651,2.821259685,6.446226555,0,0,0,2.93077901
"LU3_129",2500,0,7.447279705,1.088002245,1.072184483,0,1.894959351,1.810561553,0,0.921494053,2.908573843,6.938530563,0,0,0,3.028480712
"LU3_13",250,0,0,0,0,0,38.66250299,0,0,0,0,0,0,0,0,1.823746349
"LU3_13",500,0,0.094171502,0.918809982,0.238422216,0,16.45089691,0,0,0,0,0,0,0,0,2.915289488
"LU3_13",750,0,0.305355531,0.850257756,0.253722434,0,7.310874142,0,0,0,0.132206302,0,0,0,0,3.117668579
"LU3_13",1000,0,0.171754871,0.769902394,0.223979913,0,4.414881422,0,0,0,0.378000287,0,0,0,0,3.230783204
"LU3_13",1250,0,0.109920239,1.040160835,0.983431316,0,4.384380017,0,0,0,0.462796246,0.273261121,0,0,0,3.116049936
"LU3_13",1500,0,0.076332137,0.959785946,1.138701706,0,3.656909067,0,0,0,0.616900279,0.554222208,0.135203347,0,0,3.072113095
"LU3_13",1750,0,0.218172804,0.842241857,1.064002352,0,2.99599702,0,0,0,0.908286489,0.520944561,0.756246568,0,0,3.162769325
"LU3_13",2000,0,0.295673927,0.737208391,0.977240911,0,2.293787731,0,0,0,0.818096199,0.452198418,1.351830007,0,0,3.265742797
"LU3_13",2250,0,0.233617192,0.670697699,0.916233731,0,1.812362204,0,0,0,0.92263942,0.386055724,1.791131859,0,0,3.241490691
"LU3_13",2500,0,0.222291823,0.67163856,0.851492406,0,1.468004752,0,0,0,0.943116382,0.334935234,1.679002226,0,0,3.269651444
"LU3_131",250,0,3.477796945,0,0,0,0,0,0,0,0,3.193314163,0,0,0,5.867205497
"LU3_131",500,0,1.070888304,0,0,0,0,0,0,0,0,3.88095577,6.796115587,0,0,4.493065882
"LU3_131",750,0,0.783301072,0.089759726,0,0,0,0,0,0,0,2.777003364,8.170223874,0,0,3.630525818
"LU3_131",1000,0,0.44058732,0.050487608,0,0,0,0,0,0,0,2.127363789,7.708137392,0,0,3.327002029
"LU3_131",1250,0,0.2819685,0.032311223,0,0,0,0,0,0,0.213927835,1.654472415,5.869657063,0,0,3.232748262
"LU3_131",1500,0,0.267495816,0.031587977,0,0,0,0,0,0,0.148558346,1.313593952,6.127305606,0,0,3.076011472
"LU3_131",1750,0,0.196525154,0.040442123,0,0,0,0,0,0,0.10914358,1.085727052,7.352265934,0,0,2.975861634
"LU3_131",2000,0,0.15046309,0.043805753,0,0,0,0.018569046,0,0,0.217420177,0.923137157,7.445362215,0,0,2.881697305
"LU3_131",2250,0,0.154176395,0.044450108,0,0,0,0.104585499,0,0,0.192687855,1.158215787,7.893993274,0,0,2.795256975
"LU3_131",2500,0,0.127580685,0.036004361,0,0,0,0.153589295,0,0,0.276155335,1.306768819,7.158738681,0,0,2.784671861
"LU3_137",250,0,0,2.276175202,4.488833426,0,0,0,0,0,0,3.656364733,0,0,0,0
"LU3_137",500,0,0,1.252690997,2.498232444,0,6.904315153,0,0,0,1.025662175,1.49621851,0,0,0,0.278198326
"LU3_137",750,0,0,0.846214427,1.689649439,0,5.642359422,0,0,0,0.45816494,1.201574721,0,0,0,0.41307809
"LU3_137",1000,0.253729861,0,0.636775724,1.26027904,0,3.556702947,0,0,0,0.257706354,0.975871223,0,0,0,0.482684883
"LU3_137",1250,0.373271411,0,0.991218163,1.795090632,0,2.472872546,0,0,0,0.166132866,0.814783737,0,0,0,0.764098236
"LU3_137",1500,0.259211633,0.223044572,1.012667564,1.837063853,0,1.717241966,0.180790713,0,0,0.344276193,1.295332532,0,0,0,1.007343197
"LU3_137",1750,0.504541759,0.190807824,1.091705897,1.731585167,0,1.261631792,1.329196196,0,0,0.252934535,1.413535994,0.46214305,0,0,1.180615852
"LU3_137",2000,0.554960975,0.146085807,1.144970223,1.568515989,0,1.162100155,1.38808803,0,0,0.193651104,1.518890973,1.084022749,0,0,1.276718318
"LU3_137",2250,0.504870017,0.123533336,1.062777671,1.483962424,0,1.384669441,1.096752873,0,0,0.153007157,1.563831741,0.880636021,0,0,1.346410823
"LU3_137",2500,0.477032149,0.200609499,1.006797473,1.357963482,0,1.28655489,0.888364605,0,0,0.183757815,1.578970743,0.828460111,0,0,1.4027911
"LU3_14",250,0,0,1.998235568,2.657023804,0,0,0,0,0,3.42715571,0,0,0,0,4.141772239
"LU3_14",500,0,0,2.377205312,4.108031539,0,0,0,0,0,2.319938215,0,0,0,0,3.351075816
"LU3_14",750,0,0.440750248,1.746287379,3.217069689,0,0,0,0,0,1.8409667,0,0,0,0,3.244366107
"LU3_14",1000,0,0.419663044,1.35838552,2.41707958,0,0.020889644,0,0,0,1.576304047,0,0,0,0,3.055732247
"LU3_14",1250,0,0.268577314,1.242624211,1.886108546,0,0.738080364,0,0,0,1.049400977,0,0,0,0,3.049595159
"LU3_14",1500,0,0.296679174,1.088877312,1.537478766,0,1.589815093,0,0,0,0.938066709,0,0,0,0,3.012851163
"LU3_14",1750,0,0.217965713,0.952687853,1.296606474,0,1.346238931,0,0,0,0.919626021,0.011391097,0,0,0,2.956164626
"LU3_14",2000,0,0.231250273,0.846040498,1.135138313,0,1.962973634,0,0,0,0.880739267,0.127889877,0,0,0,2.954893753
"LU3_14",2250,0,0.223533032,0.776691484,1.018521441,0,1.810155909,0,0,0,0.812826643,0.142886896,0,0,0,3.000994258
"LU3_14",2500,0,0.208534801,0.684220995,0.908355592,0,1.467980384,0.019145812,0,0,0.88379951,0.144109724,0.209913306,0,0,3.07799469
"LU3_147",250,27.08904365,2.749647118,1.819628338,4.311396218,0,0,0,0,0,3.33898713,8.20663948,0,0,0,0
"LU3_147",500,13.73995408,2.531213605,1.400326067,3.032745592,0,0,0,0,2.919848757,4.014453653,12.37719074,0,0,0,0.731811213
"LU3_147",750,6.106115403,3.279038763,1.02149966,1.864104481,0,0,0,0,2.734502421,2.301398593,11.14329259,0,0,0,1.420654085
"LU3_147",1000,4.109161403,4.34045053,1.684106648,1.333806155,0,0,0.003626685,0,2.219631915,2.532571138,9.190056802,0,0,0,1.398776302
"LU3_147",1250,3.932748491,5.587917429,1.360873619,0.919476252,0,0,0.89481277,0,1.834765815,2.402883219,7.674244653,0,0,0,1.768820779
"LU3_147",1500,3.89569906,5.201465934,1.144363064,0.672212329,0,0,2.163484133,0,1.544758288,2.131900473,6.669416199,0,0,0,1.930717414
"LU3_147",1750,3.159961292,4.968442162,1.07975624,0.519924491,0,0,2.873951863,0,1.33877407,2.227994793,6.202698453,0,0,0,2.150022038
"LU3_147",2000,2.419321623,5.325739152,1.221245555,0.532439273,0,0,2.564516094,0,1.173305911,2.306570434,6.363245384,0,0,0,2.253352883
"LU3_147",2250,2.303282393,5.711507086,1.347830199,0.553897616,0,0,3.398936873,0,1.048704507,2.288082351,6.654575527,0,0,0,2.287996173
"LU3_147",2500,1.92051147,5.508847871,1.354356583,0.552091433,0,0,4.156442752,0,0.947599079,2.164881849,6.603854661,0,0,0,2.331785728
"LU3_15",250,0,2.617129353,1.119610268,0.647417073,0,0,0,0,0,0,0.700427973,0,0,0,1.168307204
"LU3_15",500,0,1.584845257,0.932061743,0.569580667,0,0,0,0,0,0,3.348981017,0,0,0,1.556259664
"LU3_15",750,0,0.704314438,0.973841417,1.010274456,0,0,0,0,0,0,2.101673778,0,0,0,1.547061745
"LU3_15",1000,0,0.396159308,0.902443585,0.904394847,0,0,0,0,0,0.149290021,1.442255726,0,0,0,1.407949712
"LU3_15",1250,0,0.423902613,0.901779744,1.08064421,0,0,0,0,0,0.294045592,1.067966746,0,0,0,1.279391454
"LU3_15",1500,0,0.472606706,0.762639294,0.926943569,0,0,0.096473808,0,0,0.356709778,0.926322933,0,0,0,1.48798034
"LU3_15",1750,0,0.439692954,0.637759198,0.798583014,0,0,0.070877854,0,0,0.369453506,0.807944794,0,0,0,1.494538984
"LU3_15",2000,0.185514401,0.470129444,0.534806491,0.68812885,0,0,0.065832427,0,0,0.31872919,0.750349122,0,0,0,1.544728963
"LU3_15",2250,0.146578205,0.463279591,0.472161966,0.606719996,0,0,0.05225334,0,0,0.464895243,0.695401351,0,0,0,1.716310025
"LU3_15",2500,0.118727648,0.755452474,0.411055579,0.532421887,0,0,0.042324957,0,0,0.49866877,0.620018127,0,0,0,1.772157107
"LU3_17",250,0,0,1.98281188,2.01001185,0,0,0,0,9.875628918,0,23.17567702,0,0,0,1.842280528
"LU3_17",500,0,1.017388664,1.293417686,1.303587494,0,0,0,0,4.907458048,2.119283797,18.35021532,0,0,0,2.220376692
"LU3_17",750,0,0.537196064,0.884636086,0.892727566,0,0,0,0,3.258759165,1.525737081,12.63194374,0,0,0,2.072224821
"LU3_17",1000,0,0.654099182,1.045783837,0.918278084,0,0,0.585560877,0,2.412999451,1.056851852,10.77763137,0,0,0,2.027347525
"LU3_17",1250,0,0.679091811,1.323093334,1.277006578,0,0,2.714867566,0,1.932686394,1.121930497,9.824736738,0,0,0,2.02444842
"LU3_17",1500,0.153687539,0.975600663,1.288150969,1.269977145,0,0,3.738518294,0,1.619327295,1.036187844,9.113610945,0,0,0,1.949303044
"LU3_17",1750,0.985016239,0.93667082,1.222857194,1.196100383,0,0,2.809332381,0,1.391610614,0.925576477,8.591301713,0,0,0,1.971201365
"LU3_17",2000,1.342344981,1.040214496,1.154942991,1.132858562,0,0,3.524191842,0,1.219040722,0.896167124,7.772133936,0,0,0,1.83290019
"LU3_17",2250,1.095644598,0.976632009,1.067885277,1.06946911,0,0,4.098712096,0,1.088851698,0.886934683,7.010424403,0,0,0,1.744198776
"LU3_17",2500,0.887466873,0.944435277,1.023110222,1.021007248,0,0,4.258177472,0,0.991367296,0.955454179,6.403280456,0,0,0,1.72197848
"LU3_18",250,0,2.748911484,1.430242359,1.429437949,0,0,0,0,0,0,0,0,0,0,1.459706254
"LU3_18",500,0,0.687048525,1.084120215,1.083291917,0,0,0,0,0,1.2136487,0,0,0,0,2.071035322
"LU3_18",750,0.998534449,1.465636527,1.035847901,0.960580849,0,0,0,0,0,1.069775773,0,0,0,0,2.006754779
"LU3_18",1000,1.131740443,0.975967259,0.800984481,0.683020818,0,0,0,0,0,1.195456901,0,0,0,0,1.844827673
"LU3_18",1250,0.724294914,0.747121257,1.188400646,1.343303005,0,0,0,0,0,1.290997964,0,0,0,0,1.646168148
"LU3_18",1500,0.603620049,0.674816237,1.214495253,1.363027506,0,0,0,0,0,1.568356228,0,0,0,0,1.610225673
"LU3_18",1750,0.59854703,0.551853576,1.153040347,1.262694977,0,0,0,0,0,1.599732442,0,0,0,0,1.849504235
"LU3_18",2000,0.509270857,0.422508751,1.047224923,1.117086872,0,0,0,0,0,1.671310373,0,0,0,0,2.052422859
"LU3_18",2250,0.402383904,0.38257265,0.974890207,1.003796601,0,0,0,0,0,1.510533807,0,0,0,0,2.119015468
"LU3_18",2500,0.325929044,0.608436474,0.906455739,0.940185704,0,0,0,0,0,1.416857395,0,0,0,0,2.184863919
"LU3_19",250,0,13.915513533,0,0,0,0,0,0,0,3.124171194,0,0,0,0,1.272938751
"LU3_19",500,0,12.312161016,0.238575078,0,0,0,0,0,0,4.375333228,0.298995855,0,0,0,2.538637106
"LU3_19",750,0,6.866652333,0.358979324,0.057773899,0,0,1.207524669,0,0,2.565647103,0.433064548,0,0,0,2.527783034
"LU3_19",1000,0,7.013534095,0.980475472,0.356173596,0,0,0.703242472,0,0,3.307932093,0.549956379,0,0,0,2.574897227
"LU3_19",1250,0.511409081,5.114500706,0.927088807,0.227945158,0,0,0.529739705,0,0,2.868594379,0.419318389,0,0,0,2.543251167
"LU3_19",1500,0.471594095,3.974259758,0.85406082,0.158292425,0,0,0.70860649,0,0,3.044569535,0.361235594,0,0,0,2.62700165
"LU3_19",1750,0.53860176,3.475612494,0.689031338,0.1466887,0,0,0.520602518,0,0,2.65602156,0.323241701,0,0,0,2.689664049
"LU3_19",2000,0.586369093,2.836045321,0.790922054,0.445632185,0,0,0.398582392,0,0,2.403606149,0.27167926,0,0,0,2.580081315
"LU3_19",2250,0.534656514,2.433616596,0.840982696,0.673493081,0,0,0.33127219,0,0,2.211953219,0.253765403,0,0,0,2.560231695
"LU3_19",2500,0.507072884,2.070764731,0.841055715,0.742151605,0,0,0.272224802,0,0,2.159908524,0.268043986,0,0,0,2.606035559
"LU3_20",250,18.34570028,5.649896306,0,0,0,0,0,0,0,2.671368331,0.801098725,0,0,0,0.916464406
"LU3_20",500,5.128453488,3.571672277,1.293173013,0,0,0,0,0,0,2.025845306,2.049539668,0,0,0,1.69312987
"LU3_20",750,2.410170356,3.577952079,1.197511645,0,0,0,0.829543155,0,0,2.302192814,1.46242655,0,0,0,1.87592656
"LU3_20",1000,1.952208145,4.510492098,1.033353237,0.056884397,0,0,0.701913664,0,0,2.501336077,1.316447741,0,0,0,1.92339279
"LU3_20",1250,1.249380491,5.567705109,1.011138169,0.456297579,0,0,0.664319902,0,0,2.387794779,1.138475218,0,0,0,2.1557469
"LU3_20",1500,0.867609863,4.388796545,0.963028626,0.556981927,0,0,1.598588974,0,0,2.135537082,0.954773532,0,0,0,2.355555724
"LU3_20",1750,0.63741994,4.460743309,0.866148219,0.570183144,0,0,1.492936976,0,0,2.284170504,0.706362208,0,0,0,2.444911728
"LU3_20",2000,0.488019824,4.232995097,0.839147973,0.633255723,0,0,1.157734642,0,0,2.376164857,0.628012073,0,0,0,2.498444456
"LU3_20",2250,0.385593084,3.897865825,0.886582234,0.901702266,0,0,1.585088255,0,0,2.266216286,0.73278186,0,0,0,2.55891379
"LU3_20",2500,0.374859068,3.273465472,0.860201563,1.022770954,0,0,2.347301025,0,0,2.184053328,0.68895228,0,0,0,2.546368592
"LU3_21",250,0,0,0.425858769,0,0,0,0,0,0,4.073087582,13.74398192,0,0,0,3.1894449
"LU3_21",500,0,0.809487824,1.560443696,0,0,0,0.695648267,0,0,2.412467791,9.601780477,0,0,0,2.414329345
"LU3_21",750,0,0.4615662,0.951946032,0,0,0,0.309150131,0,0,1.999258711,6.996868864,0,0,0,2.561026326
"LU3_21",1000,0,1.023218063,0.699209001,0.022004812,0,0,0.173889239,0,0,2.316865252,5.399534673,0,0,0,2.750146519
"LU3_21",1250,0.005378189,1.497953019,0.703926861,0.154803616,0,0,0.226132988,0,0,2.49751241,4.635027558,0,0,0,2.597832677
"LU3_21",1500,0.165946953,1.340150146,0.656539772,0.242057354,0,0,1.437642423,0,0,2.610086207,4.253547287,0,0,0,2.473743189
"LU3_21",1750,0.121918727,1.199261831,0.622454672,0.315934887,0,0,1.356754791,0,0,2.766148565,3.791377114,0,0,0,2.458810056
"LU3_21",2000,0.09334311,1.377906045,0.573327761,0.348738488,0,0,1.720390751,0,0,2.490574205,3.358246132,0,0,0,2.511042139
"LU3_21",2250,0.143327171,1.306395578,0.546497727,0.375859963,0,0,2.467948897,0,0,2.284208862,2.984095334,0,0,0,2.493570073
"LU3_21",2500,0.163572975,1.762689489,0.590462428,0.465435703,0,0,3.178114465,0,0,2.105922182,2.710532764,0,0,0,2.452543222
"LU3_25",250,0,4.411722495,0,0,0,0,0,0,0,6.858538835,5.187702626,0,0,0,1.408997633
"LU3_25",500,0.000308177,6.010372629,1.920089363,2.181533064,0,0,4.693772893,0,0,3.858630604,2.34445254,0,0,0,1.35201129
"LU3_25",750,0.597492051,5.82535638,1.77810967,1.873893391,0,0,3.913863375,0,0,4.916804172,1.314493452,0,0,0,1.328956067
"LU3_25",1000,0.709469452,4.796512477,1.976984645,2.348132855,0,0,3.815022672,0,0,3.768761832,1.381818492,0,0,0,1.395546579
"LU3_25",1250,0.454048521,4.684725776,2.040091913,2.346711082,0,0,3.140590583,0,0,3.325622244,1.244849441,0,0,0,1.5836098
"LU3_25",1500,0.315305873,5.061090837,1.949319807,2.128143952,0,0,3.83780953,0,0,2.980144542,1.03855203,0,0,0,1.651227273
"LU3_25",1750,0.231650478,4.327724708,1.769358981,1.801239591,0,0,3.743581881,0,0.014078934,2.608162762,1.248206826,0,0,0,1.71704983
"LU3_25",2000,0.782005621,3.939344672,1.595867765,1.584652433,0,0,3.686204551,0,0.120693306,2.316422727,1.407577738,0,0,0,1.785720794
"LU3_25",2250,1.175921359,3.497288855,1.556047917,1.520104014,0,0,4.026274209,0,0.172759581,2.407503761,1.740748801,0,0,0,1.916906346
"LU3_25",2500,1.033270746,2.98676986,1.469383753,1.427796297,0,0.002494285,4.734154069,0,0.202100713,2.404373346,2.171227004,0,0,0,1.935553938
"LU3_27",250,0,0,2.82161904,6.106497528,0,0,17.92991987,0,0,1.260506184,0,0,0,0,1.595934299
"LU3_27",500,0,0,1.401174698,3.624944191,0,0,6.288703361,0,0,1.388197939,0,0,0,0,1.611321294
"LU3_27",750,0,0,0.91304668,2.483692566,0,0,4.626793407,0,0,1.389151834,0,0,0,0,1.416506534
"LU3_27",1000,0,0.025355659,0.675028651,1.880713713,0,0,3.644151101,0,0,1.658073179,0,0,0,0,1.641857623
"LU3_27",1250,0,0.599928785,0.540277007,1.531601232,0,0,3.2688422,0,0,1.820053677,0,0,0,0,2.103623641
"LU3_27",1500,0,1.688428514,0.505179577,1.42756851,0,0,2.270161002,0,0,1.634767046,0.012180047,0,0,0,2.327127807
"LU3_27",1750,0,1.369577654,0.534278986,1.334077792,0,0,2.179245014,0,0,1.819672569,0.108164035,0,0,0,2.448084892
"LU3_27",2000,0,1.231849646,0.682262945,1.379420445,0,0,2.229459977,0,0,1.934139422,0.271917828,0,0,0,2.637541886
"LU3_27",2250,0.011306567,1.372161027,0.800818792,1.314688521,0,0,2.177522766,0,0,1.798808706,0.261014818,0,0,0,2.6854129
"LU3_27",2500,0.146295848,1.335072865,0.748932614,1.227292633,0,0,2.302974519,0,0,1.935521355,0.226340612,0,0,0,2.701969156
"LU3_28",250,0,7.483991762,0.938969172,0.764304499,0,0,0,0,0,1.896561668,2.851193744,0,0,0,1.246012028
"LU3_28",500,0,8.348964599,1.179560292,0.871014822,0,0,2.615086464,0,0,1.752246528,3.921162128,0,0,0,0.792421524
"LU3_28",750,0,7.140081473,1.1911092,0.862879589,0,0,5.209989752,0,0,2.132067451,3.315817926,0,0,0,0.964725945
"LU3_28",1000,0,6.49335596,0.908066094,0.709476246,0,0,3.143970857,0,0,2.818073238,2.977406958,0,0,0,1.12036636
"LU3_28",1250,0.215078758,5.382469181,1.193781554,1.099439097,0,0,3.177207653,0,0,2.331493457,2.949627832,0,0,0,1.335834597
"LU3_28",1500,0.363888248,6.851945248,1.728731736,1.272093519,0,0,3.367148969,0,0.716074087,2.159308108,3.76004153,0,0,0,1.335729156
"LU3_28",1750,0.54232338,7.070632789,2.018438298,1.324813338,0,0,4.70689498,0,0.69939657,2.420230898,3.604272911,0,0,0,1.401426522
"LU3_28",2000,0.77307791,5.956730809,2.103150859,1.313556632,0,0,5.900084996,0,0.79555329,2.211447797,3.70360033,0,0,0,1.463633926
"LU3_28",2250,1.771844128,5.251938254,2.241224111,1.580361038,0,0.684393198,6.911230003,0,0.738955623,2.407606237,3.502235379,0,0,0,1.47255939
