array,site,buff_dist,airp_runway,borrowpit_dry,borrowpit_wet,borrowpits,camp_industrial,campground,canal,cfo,clearing_unknown,clearing_wellpad_unconfirmed,conventional_seismic,country_residence,crop,cultivation_abandoned,dugout,facility_other,facility_unknown,fruit_vegetables,golfcourse,greenspace,grvl_sand_pit,harvest_area,harvest_area_white_zone,interchange_ramp,lagoon,landfill,lc_class110,lc_class120,lc_class20,lc_class210,lc_class220,lc_class230,lc_class32,lc_class33,lc_class34,lc_class50,low_impact_seismic,mill,mines_oilsands,mines_pitlake,misc_oil_gas_facility,oil_gas_plant,open_pit_mine,peat,pipeline,recreation,reservoir,residence_clearing,ris_airp_runway,ris_borrowpits,ris_camp_industrial,ris_clearing_unknown,ris_drainage,ris_facility_operations,ris_facility_unknown,ris_mines_oilsands,ris_oilsands_rms,ris_overburden_dump,ris_plant,ris_reclaim_ready,ris_reclaimed_certified,ris_reclaimed_permanent,ris_reclaimed_temp,ris_road,ris_soil_replaced,ris_soil_salvaged,ris_tailing_pond,ris_tank_farm,ris_transmission_line,ris_utilities,ris_waste,ris_windrow,rlwy_dbl_track,rlwy_mlt_track,rlwy_sgl_track,rlwy_spur,road_gravel_1l,road_gravel_2l,road_paved_1l,road_paved_2l,road_paved_3l,road_paved_4l,road_paved_5l,road_paved_div,road_paved_undiv_1l,road_paved_undiv_2l,road_unclassified,road_unimproved,road_unpaved_1l,road_unpaved_2l,road_winter,rough_pasture,runway,rural_residence,sump,surrounding_veg,tailing_pond,tame_pasture,trail,transfer_station,transmission_line,truck_trail,urban_industrial,urban_residence,vegetated_edge_railways,vegetated_edge_roads,well_aband,well_bitumen,well_cased,well_cleared_not_confirmed,well_cleared_not_drilled,well_gas,well_oil,well_other,well_unknown
LU3,LU3_103,250,0,0,0,0,0,0,0,0,0,0,0.015800997124664908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973729674366952,0.026270325632815606,0,0,0,0,0,0.05225151558096281,0,0,0,0,0,0,0,0.033259640137204415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016273509675604199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU3,LU3_111,250,0,0,0,0,0,0,0,0,0,0,0.0071909625743862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105827488438364,0,0,0.474635184733269,0.003193580035820649,0.10970192285858703,0,0,0,0.306641823933904,0.007234142639565211,0,0,0,0,0,0,0,0.0830331929643565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027499160296798907,0,0,0,0,0,0,0,0,0,0,0,0,0.0572117060008352,0,0,0
LU3,LU3_126,250,0,0,0,0,0,0,0,0,0,0,9.597469980166409e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000000000007,0,0,0,0,0,0,0.04083831194145142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131753195841825,0,0,0,0,0,0,0.121976158019548,0,0,0,0,0,0,0,0,0,0,0,0,0.148325697295067,0,0,0,0,0,0.0021607336124965107,0
LU3,LU3_129,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20027897795810995,0,0,0.799721022042328,0,0,0,0,0,0,0.0066687275671913114,0,0,0,0,0,0,0,0.097827918268291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07577071145951773,0,0,0,0,0,0.02748761532768181,0
LU3,LU3_13,250,0,0,0,0,0,0,0,0,0,0,0.00393961068564686,0,0,0,0,0,0,0,0,0,0.3864815318888961,0,0,0,0,0,0,0,0,0,0,0.13203822188598105,0,0,0,0.867961778116966,0.014287978513381297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU3,LU3_131,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.578240567863781e-4,0,0,0.9991421759432296,0,0,0,0,0,0,0.0587989723880364,0,0,0,0,0,0,0,0.031562077113259514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03427334144518961,0,0,0,0,0,0
LU3,LU3_137,250,0,0,0,0,0,0,0,0,0.03249535641482069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16429525114622015,0,0,0,0,0.11855763313209294,0,0,0.20990055880119407,0.5072465297375116,0,0,0,0,0,0,0,0,0.03656388913281591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022759087201511884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448801630521287,0,0,0,0,0,0,0,0,0
LU3,LU3_14,250,0,0,0,0,0,0,0,0,0,0,0.013449739068134603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06584903096975767,0.934150854742307,0.0279243889529413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020205460867233214,0,1.80806611945648e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027484814845114006,0.0342692563803165,0,0,0,0,0,0,0,0
LU3,LU3_147,250,0,0,0.271759349729596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10055199489515797,0,0,0.5313508617304228,0.15563429469764306,0,0,0.210161151289457,0.002301690919986879,0,0,0,0,0,0,0,0,0,0.08265021384272367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018309752524257313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434468649323972,0.0334005815151098,0,0,0,0,0,0,0.02749465058885781,0
LU3,LU3_15,250,0,0,0,0,0,0,0,0,0,0,0.009539847740118486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643775604745647,0,0.2880039840472552,0,0,0.06822049304268053,0,0.00208902252102131,0,0,0,0,0,0,0,0.007289583092273341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011118325710473097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064285566931774904,0,0,0,0,0,0,0,0.025981803367069407,0
LU3,LU3_17,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12940527580679406,0,0,0.8098255020358104,0,0.0607692221602503,0,0,0,0,0.01848152396564401,0,0,0,0,0,0,0,0.236608691593599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019732248026595987,0,0,0,0,0,0,0,0,0,0,0,0,0.11318590479986197,0,0,0,0,0.020007730577307606,0,0,0,0,0,0,0,0,0
LU3,LU3_18,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3449703863101,0,0,0,0,0.11104094710125302,0.5439886713584744,0.014525146207606195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014275443675271,0,0,0,0.0142669063872248,0,0,0.0274872353332909,0,0,0,0,0,0
LU3,LU3_19,250,0,0,0,0,0,0,0,0,0,0,0.0057653856477069935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133541278644042,0,0,0.866458721357406,0,0,0,0,0,0,0.006939137508107018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314165500549613,0.0897834370192815,0,0,0,0,0,0.0478057992310936,0
LU3,LU3_20,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999528,0,0,0,0,0,0,0.0032196494159219607,0,0,0,0,0,0,0,0.00733271133207947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183409745023605,0,0,0,0.005984955520413398,0,0,0,0,0,0,0,0.026831643206767297,0,0.0013566713345332698,0,0,0,0,0.054861506820821096,0
LU3,LU3_21,250,0,0,0,0,0,0,0,0,0,0,0.018923687493384297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881027466953566,0.06952046179588876,0.0494520712504051,0,0,0,0,0.012976833435293404,0,0,0,0,0,0,0,0.13713138659417906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004845353851277952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04072805269259691,0,0,0,0,0,0,0,0
LU3,LU3_25,250,0,0,0,0,0,0,0,0,0,0,0.00449680666560208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23059675684700806,0.22784308443280607,0,0.5415601587203426,0,0,0,0,0.00465414699657099,0,0,0,0,0,0,0,0.05156218418735491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004939458844272232,0,0,0,0,0,0,0,0,0.044768766698895596,0.0685807128334739,0,0,0,0,0,0
LU3,LU3_27,250,0,0,0,0,0,0,0,0,0.1782657565550941,0,0.0159733524237474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132232622266248,0,0,0.7525243174185152,0,0,0,0,0.11524310322210003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281560486922727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06087872892947642,0.0131886667002652,0,0,0,0,0,0,0,0
LU3,LU3_28,250,0,0,0,0,0,0,0,0,0,0,0.012390736267432596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188670361886378,0,0,0.115878216867533,0.06520121235443933,0.5883340951528738,0,0,0.04191611553427642,0,0,0,0,0,0,0,0,0,0.028609647291797494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009432649291468613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765905012053355,0.0193538473775755,0,0,0,0,0.05150864750608181,0,0.0233260547759048,0
LU3,LU3_32,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08385592301346807,0,0,0,0,0.08297944348050362,0,0,0,0,0,0,0,0.7326220134565232,0,0.12321553186398106,0,0,0,0.144162454679259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041383780973155315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU3,LU3_36,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000000000008,0.027144711971755994,0,0,0,0,0,0,0,0.116698438910446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008791795820891946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0098401425101486,0,0,0,0,0,0,0,0,0
LU3,LU3_38,250,0,0,0.10385256079377597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505311302211688,0.19609706879183406,0.12691337285114807,0,0,0.171678340230247,0,0.0206964414893575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017863975327386407,0,0,0,0,0,0,0,0,0,0,0.0312169679300674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320600290550493,0.023843113517208993,0,0,0.0468835253756663,0,0,0,0,0
LU3,LU3_39,250,0,0,0,0,0,0,0,0,0,0,0.004580712971613821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16875747948986006,0,0,0,0,0.831242520507418,0.002098387039355809,0,0,0,0.344971316888274,0.12103888867158402,0,0,0.008539713841426313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690176238234099,0,0,0,0,0,0,0,0
LU3,LU3_40,250,0,0.0012245559825164508,0,0,0,0,0,0,0.013469867203588998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2406517172356569,0,0,0,0,0,0,0.759348282764758,0.004295738100992718,0,0,0,0,0,0,0,0.049981723118458714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170259247236165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019991287659703205,0.07250107225848455,0,0,0,0,0,0.027450976089666707,0
LU3,LU3_41,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3851813572222821,0,0,0,0,0,0,0,0,0.1381972050863951,0.536723421110011,0,0,0,0.3250793738031441,0.0114029073101343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014288345521707104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006316393245780752,0,0,0,0.0035216358430283,0.07524570486319573,0,0,0,0,0,0,0,0
LU3,LU3_44,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717133712738687,0,0.07284547951489448,0,0,0.210020819306776,0,0,0,0,0,0,0,0,0,0.10469434697019706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025486464805830507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027103448605937205,0,0,0,0,0,0,0,0,0
LU3,LU3_45,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915718814011635,0.239379457232951,0.669048661368416,0,0,0,0,0.0181320456958174,0,0,0,0,0,0,0,0.0294382483538078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01679285833318129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053275640953844,0.0863186106346309,0.00548353627872887,0,0,0,0,0,0,0
LU3,LU3_46,250,0,0,0,0,0,0,0,0,0,0,0.0155385022403703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895802750414276,0.10419724958564704,0,0,0,0,0,0.022265203648044896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LU3,LU3_48,250,0,0,0,0.0866948096797388,0,0,0,0,0,0,0.004996146752001518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187472226505202,0.8125279157543268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152447937331268,0,0.00869706348836488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026888361976277007,0,0,0,0,0,0,0,0,0
LU3,LU3_50,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6264099996349248,0,0.301163062240091,0,0,0.0724269165437352,0,0.005729080530566342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013237177322433603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347919379105725,0,0,0,0,0,0,0,0,0
LU3,LU3_51,250,0,0,0,0,0,0,0,0,0,0,6.866444036759669e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9590788112286273,0.040921188771303914,0,0,0,0,0,0.025200962635402394,0,0,0,0,0,0,0,0.07377023767039143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027270466405334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04168419092637971,0,0,0,0,0,0,0.027487865864190213,0
LU3,LU3_52,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4948615647036651,0,0,0.032807642606848514,0.09372982292669213,0.3786009697654981,0,0,0,0,0,0,0,0,0,0,0,0,0.13338467783497496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03218256375898822,0,0,0,0,0,0,0,0,0,0,0,0,0.06790873419940376,0,0,0,0,0,0,0,0,0,0,0,0,0.014029164312870103,0
LU3,LU3_49,250,0,0.00170537849565342,0,0,0,0,0,0,0,0,0.013568236822188306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007309384685682492,0,0,0,0,0,0.9926906153143252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006171080065554753,0,0,0,0,0,0,0,0.00225971124348709,0,0,0,0,0,0,0,0
LU2,LU2_03,500,0,0,0,0,0,0,0,0,0,0,0.02284427977381058,0,0,0,0,0,0,0,0,0,0,0.0108780745917552,0,0,0,0,0,0,0,0.289260932532353,0.3387528975187879,0.3657363564339078,0,0,0.00624981790637139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97371993744525e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77568900201224e-4,0,0,0.00225386214087137,0,0,0,0.002401469262922941,0.009184758570484737,0,0,0,0,0,0,0,0
LU2,LU2_05,500,0,0,0,0,0,0,0,0,0,0,0.004133690567721901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17990435307115607,0.2980581682905562,0.287877402523798,0,0,0.10675875673178403,0.127401313384953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012230779266707903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008443851983106387,0,0,0,0,0,0,0.0122525039096743,0,0,0,0,0,0,0,0,0
LU2,LU2_100,500,0,0,0,0.035482527354944,0,0,0,0,0,0,0.007521869670562027,0,0,0,0,0,0,0,0,0,0,0.046244074037396284,0,0,0,0,0.14904678252229916,0,0,0.17591477553743215,0,0.507072445169975,0,0,0.16750895060547305,4.5705277023088504e-4,0,0,0,0,0,0,0,0,0.02712941334958799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901509998910669,0,0,0,0,0,0,0,0,0.017309700060659006,0,0.0024616535231398416,0,0,0,0,0,0,0,0,0,0,4.084373017982909e-4,0,0,0,0,0,0,0.06378551909108912,0,0,0,0,0,0,0,0,0
LU2,LU2_101,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242512995756,0.3457412848374719,0.4150887891049713,0.10364647297383506,0,0,0.11127214842549103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012123281545698396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295166340540191,0,0,0,0,0,0,0.012131403262673294,0,0,0,0,0,0,0,0,0
LU2,LU2_106,500,0,0,0,0,0,0,0.007443073955091112,0,0,0,0.00403620266598334,0,0.0025712899402907407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20816516424247006,0.11079146194778403,0.050759463085255516,0.14028893535615505,0,0.265263518595264,0,0,0.22473147099089305,0,0,0,0,0,0,0,0,0,0.0102157801341646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012581895264695397,0,0.006397881820216312,0,0,0,0,0,0,0,0,0,6.937397312213402e-5,0.0059637000383002915,0,0,0,0,0,0.028050020102238712,0,0,0,0.09478741801568367,0,0,0,0,0,0,0.050536855192415416,0.018024907189067407,0,0,0,0,0,0.009781203323756713,0,0,0
LU2,LU2_110,500,0,0.0031754224547453987,0,0,0,0,0,0,0,0,0.01706896883645821,0,0,0,0,0,0,0,0,0,0,0.13641003208691707,0,0,0,0,0,0,0,0.2040810848823471,0.23186606373792906,0.4053402021209191,0,0,0.1587126513353611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012161079967772697,0,0,0,0,0,0,0,0,0,0,0.006641395858448132,0,0,0,0,0,0,0,0,0,0,0.00578897932393237,0,0,0,0,0,0,0.03489114725091492,0,0,0,0,0,0,0,0,0
LU2,LU2_119,500,0,0,0,0,0,0,0,0,0,0,0.00454537371429072,0,0,0,0,0,0,0,0,0,0,0.337430777981974,0,0,0,0,0.103461484115104,0,0,0.174504921400522,0.19058550017046605,0.168859934113918,0,0,0.11426244652995603,0.248325668986956,0,0,0,0,0,0,0,0,0.017262983288415693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136203338098555,0,0,0,0,0,0,0,0,0,0,9.229186205585045e-4,0,0,0,0,0,0,0,0,0,0,0.005469906903749013,0,0,0,0,0,0,0.00907839434846432,0.014494212708953803,0,0,0,0,0,0,0,0
LU2,LU2_123,500,0,0,0,0,0,0,0,0,0,0,0.012984208495794304,0,0,0,0,0,0,0,0,0,0,0.0178788580730965,0,0,0,0,0,0,0,0,0,0.9070509398550408,0,0,0.09294906394091618,0,0,0,0,0,0,0,0,0,0.009666449169365737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115043522439259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052528268228472395,0,0,0,0,0,0,0.041035015709128916,0.0142925200604462,0,0,0,0,0,0,0,0
LU2,LU2_13,500,0,0,0,0,0,0,0,0,0,0,0.015446865782946106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470032774056791,0,0.412194307836233,0,0,0.11777292381551403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125999698944922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002534862263922061,0,0,0,0,0,0,0.012632993450294,0,0,0,0,0,0,0,0,0
LU2,LU2_137,500,0,0.014710229333932604,0.014941426507771798,0,0,0,0,0,0,0,0.011176071803375596,0,0,0,0,0,0,0,0,0,0,0.19799735541505606,0,0,0,0,0.08746946812510357,0,0,0.16241144037465305,0.497298115350776,0.130887271424152,0,0,0.12193370395390908,0,0,0,0,0,0,0,0,0,0.00753338817670401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012375914502036303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036923754150067496,0,0,0,0,0,0,0,0,0
LU2,LU2_143,500,0,0,0,0,0,0,0,0,0,0,0.00666187411541532,0,0,0,0,0,0,0,0,0,0,0.0178428550153072,0,0,0,0,0,0,0,0.05661056813437234,0.5749362709441812,0.368453160921487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010068482612826703,0,0,0.0076617119064268015,0,0,0,0.007661296813090102,0,0,0,0,0,0,0,0,0
